key,0,1
15,"TEXT_STMBDI311_03190_SEQ_15",""
16,"TEXT_STMBDI311_03190_SEQ_16",""
17,"TEXT_STMBDI311_03190_SEQ_17",""
18,"TEXT_STMBDI311_03190_SEQ_18",""
19,"TEXT_STMBDI311_03190_SEQ_19",""
20,"TEXT_STMBDI311_03190_SEQ_20",""
21,"TEXT_STMBDI311_03190_SEQ_21",""
22,"TEXT_STMBDI311_03190_SEQ_22",""
23,"TEXT_STMBDI311_03190_SEQ_23",""
24,"TEXT_STMBDI311_03190_TODO_00","Mit dem Stückeschreiber sprechen"
25,"TEXT_STMBDI311_03190_TODO_01","Noch einmal mit dem Stückeschreiber sprechen"
26,"TEXT_STMBDI311_03190_TODO_02","Mit Shamani Lohmani in Weinhafen sprechen"
27,"TEXT_STMBDI311_03190_TODO_03","Mit Shamani Lohmani sprechen"
28,"TEXT_STMBDI311_03190_TODO_04","Mit Drest in Durchtrennte Bande sprechen"
29,"TEXT_STMBDI311_03190_TODO_05","Zur <Emphasis>Prima Vista</Emphasis> zurückkehren und mit dem Stückeschreiber sprechen"
30,"TEXT_STMBDI311_03190_TODO_06",""
31,"TEXT_STMBDI311_03190_TODO_07",""
32,"TEXT_STMBDI311_03190_TODO_08",""
33,"TEXT_STMBDI311_03190_TODO_09",""
34,"TEXT_STMBDI311_03190_TODO_10",""
35,"TEXT_STMBDI311_03190_TODO_11",""
36,"TEXT_STMBDI311_03190_TODO_12",""
37,"TEXT_STMBDI311_03190_TODO_13",""
38,"TEXT_STMBDI311_03190_TODO_14",""
39,"TEXT_STMBDI311_03190_TODO_15",""
40,"TEXT_STMBDI311_03190_TODO_16",""
41,"TEXT_STMBDI311_03190_TODO_17",""
42,"TEXT_STMBDI311_03190_TODO_18",""
43,"TEXT_STMBDI311_03190_TODO_19",""
44,"TEXT_STMBDI311_03190_TODO_20",""
45,"TEXT_STMBDI311_03190_TODO_21",""
46,"TEXT_STMBDI311_03190_TODO_22",""
47,"TEXT_STMBDI311_03190_TODO_23",""
48,"TEXT_STMBDI311_03190_BEWITCHINGMEMBER_000_000","（★未使用／削除予定★）"
49,"TEXT_STMBDI311_03190_Q1_000_000","（★未使用／削除予定★）"
50,"TEXT_STMBDI311_03190_A1_000_001","（★未使用／削除予定★）"
51,"TEXT_STMBDI311_03190_A1_000_002","（★未使用／削除予定★）"
52,"TEXT_STMBDI311_03190_BEWITCHINGMEMBER_000_010","（★未使用／削除予定★）"
53,"TEXT_STMBDI311_03190_BEWITCHINGMEMBER_000_011","（★未使用／削除予定★）"
54,"TEXT_STMBDI311_03190_BEWITCHINGMEMBER_000_020","（★未使用／削除予定★）"
55,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_041","Der Suhd Viandja war einfach köstlich. Was für ein erlesener Wein! Hätte nicht gedacht, außerhalb des Kaiserreiches mal auf so einen guten Tropfen zu stoßen!"
56,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_042","Ich habe den Wein jedenfalls sehr zu schätzen gelernt, und auch der gute Jenomis und Cid sind einem Gläschen nie abgeneigt. Was lag da näher, als einen kleinen Vorrat anzulegen?"
57,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_043","Also hab ich ein paar Fläschchen erworben, ahahahaha!"
58,"TEXT_STMBDI311_03190_HANCOCK_000_044","Und zwar von niemand Geringerem als mir! Ich weiß schließlich schon vor meiner wählerischen Kundschaft, was gut für sie ist! Meine Lager sind deshalb stets gut gefüllt."
59,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_045","Ich hab das natürlich aus eigener Tasche bezahlt. Glücklicherweise erreichte mich jüngst ein gut dotierter Auftrag vom Mujikoza. Übrigens auch auf Vermittlung des freundlichen Herrn hier."
60,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_046","Ich habe dem Theater einige meiner fertigen Stücke verkauft und kam so an das Geld für die Flaschen. Es ist sogar noch was übriggeblieben! Meine exotischen Werke waren ihnen einiges wert!"
61,"TEXT_STMBDI311_03190_HANCOCK_000_047","Was? Für den Preis einer Flasche soll man sich locker ein Anwesen im Dorf des Nebels kaufen können?"
62,"TEXT_STMBDI311_03190_HANCOCK_000_048","Wenn Ihr mich auf den Arm nehmen wollt, müsst Ihr schon früher aufstehen. So ein Fläschchen geht normalerweise für zwanzig-, maximal dreißigtausend Gil über den Ladentisch. Als Geschäftsmann kenn ich mich aus."
63,"TEXT_STMBDI311_03190_HANCOCK_000_049","Lasst mich raten: Gegeruju hat Euch das gesagt?"
64,"TEXT_STMBDI311_03190_HANCOCK_000_050","Da habt Ihr Euch aber einen ganz schönen Bären aufbinden lassen, <If(PlayerParameter(4))>werte<Else/>werter</If> <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>. Ein ganzes Anwesen im Dorf des Nebels! Dieser Gegeruju hat es wirklich faustdick hinter den Ohren."
65,"TEXT_STMBDI311_03190_HANCOCK_000_051","Jetzt verstehe ich auch, warum Ihr den falschen Dalmasca-Wein brauchtet!"
66,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_052","Ich fürchte, ich komme da nicht mehr ganz mit. Kann mich mal jemand aufklären?"
67,"TEXT_STMBDI311_03190_HANCOCK_000_053","Selbstverständlich! Also, das war so<Indent/>..."
68,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_054","Na, so was! Das tut mir jetzt aber wirklich aufrichtig leid, die vielen Umstände. Ich bin untröstlich."
69,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_055","Eigentlich wollte ich mich ja mit einer Flasche Suhd Viandja bei dir bedanken, aber mir scheint, wir haben erst einmal drängendere Probleme."
70,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_056","Diesen Schwindel will ich nicht auf meinen Schultern lasten lassen. Weißt du was? Ich gebe dir einfach einen echten dalmascanischen Wein, und du tauschst ihn gegen den falschen ein. Was meinst du? "
71,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_057","Du traust mir nicht zu, dass ich da drankomme, was? Tja, da hast du die Rechnung ohne Hancock gemacht."
72,"TEXT_STMBDI311_03190_HANCOCK_000_058","Allerdings! Es ist mir nämlich tatsächlich gelungen, einige Flaschen dieses fantastischen Weines in die Hände zu bekommen. Aus keinem anderen Grund bin ich heute hier."
73,"TEXT_STMBDI311_03190_HANCOCK_000_059","Wo ich den Wein herhabe? Das kann ich natürlich nicht verraten. Geschäftsgeheimnis, haha!"
74,"TEXT_STMBDI311_03190_HANCOCK_000_060","Also gut, also gut. Ich habe ihn von Fran erstanden, der Anführerin von Lentes Träne."
75,"TEXT_STMBDI311_03190_HANCOCK_000_061","Sagt nicht, das ist alles dalmascanischer Wein!"
76,"TEXT_STMBDI311_03190_BWAGI_000_062","(-Bwagi-)Oh doch! Um ihn vor Zerstörung zu schützen, haben wir die gesamten Vorräte vor der garleischen Invasion im Kloster von Orbonne eingelagert."
77,"TEXT_STMBDI311_03190_BWAGI_000_063","(-Bwagi-)Sein Besitzer ist leider in die ewigen Jagdgründe eingegangen, aber wenn wir den Wein zu Gil für den Widerstand machen könnten, würde ihn das sicher freuen."
78,"TEXT_STMBDI311_03190_BWAGI_000_064","(-Bwagi-)Also, was zahlst du dafür?"
79,"TEXT_STMBDI311_03190_HANCOCK_000_065","Tja, es ist ein verlockendes Produkt, aber was den Wert angeht<Indent/>... Wenn der Markt mit so vielen Flaschen überschwemmt wird, ruiniert das die Preise, müsst Ihr wissen."
80,"TEXT_STMBDI311_03190_RINOK_000_066","(-Rinok-)Na, du bist mir ja 'n schöner Händler. Noch nie was von künstlicher Verknappung und Monopolisierung gehört? Kauf einfach alle Flaschen und stell sie nach und nach zum Verkauf. Ein Wunder, dass dein Geschäft überhaupt noch existiert."
81,"TEXT_STMBDI311_03190_FRAN_000_067","(-Fran-)Hör auf, unsere Kundschaft zu beleidigen, Rinok."
82,"TEXT_STMBDI311_03190_FRAN_000_068","(-Fran-)Du sagtest, dass ihr uns nicht unterstützen könntet, es sei denn, es spränge etwas dabei für euch heraus. Nun, das Geschäft, das wir dir vorschlagen, ist äußerst lukrativ."
83,"TEXT_STMBDI311_03190_FRAN_000_069","(-Fran-)Ich sehe diesen Handel als einen ersten Schritt in eine ertragreiche gemeinsame Zukunft."
84,"TEXT_STMBDI311_03190_HANCOCK_000_070","Was gebt Ihr mir denn für die Flaschen?"
85,"TEXT_STMBDI311_03190_HANCOCK_000_071","Nichts für ungut, war doch bloß ein Scherz! Ihr kennt mich doch, immer für ein Späßchen zu haben!"
86,"TEXT_STMBDI311_03190_HANCOCK_000_072","Also gut, großzügig wie ich bin, lass ich eine Flasche springen."
87,"TEXT_STMBDI311_03190_HANCOCK_000_073","Wie? Na gut, dann eben zwei?"
88,"TEXT_STMBDI311_03190_HANCOCK_000_074","Was, das reicht immer noch nicht? Vielleicht drei?"
89,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_075","Ausgezeichnet. Bring die Flaschen zu Gegeruju und lass dir den falschen Wein zurückgeben. Danke, dass du uns hilfst!"
90,"TEXT_STMBDI311_03190_BEWITCHINGMEMBER_000_080","（★未使用／削除予定★）"
91,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_090","Ohne dich wäre Hancock nie in den Besitz des dalmascanischen Weins gekommen, er soll sich also mal nicht so anstellen."
92,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_091","Du weißt jedenfalls, was du zu tun hast: Bring die Flaschen zu Gegeruju und lass dir den falschen Wein zurückgeben."
93,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_092","Obwohl, das ist vermutlich leichter gesagt als getan. Sprich am besten einmal mit Shamani Lohmani in Weinhafen. Vielleicht hat der ja eine gute Idee."
94,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_100","Ohne dich wäre Hancock nie in den Besitz des dalmascanischen Weins gekommen, er soll sich also mal nicht so anstellen."
95,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_101","Du weißt jedenfalls, was du zu tun hast: Bring die Flaschen zu Gegeruju und lass dir den falschen Wein zurückgeben."
96,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_102","Obwohl, das ist vermutlich leichter gesagt, als getan. Sprich am besten einmal mit Shamani Lohmani in Weinhafen. Vielleicht hat der ja eine gute Idee."
97,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_130","Du bist an echten dalmascanischen Wein gekommen? Zeig mal her<Indent/>...! Tatsächlich, das Bouquet ist vergleichbar mit dem von Drests Flasche. Ich würde sagen, es ist sogar noch intensiver!"
98,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_131","Ah, das ist eine lobenswerte Idee. Ich hatte auch ein schlechtes Gewissen wegen des Rosenwassers, das wir Gegeruju untergejubelt haben. Das ist unsere Chance, die Dinge wieder geradezurücken."
99,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_132","Obwohl sich Gegeruju natürlich auch nicht mit Ruhm bekleckert hat. Den Preis für den Suhd Viandja so in die Höhe zu treiben! Ich hätte eigentlich direkt hellhörig werden müssen."
100,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_133","Ich werde dich einfach begleiten und Gegeruju sagen, dass wir ihm aus Versehen einen schlechten Wein gegeben haben. Mir wird er schon glauben, keine Sorge."
101,"TEXT_STMBDI311_03190_GEGERUJU_000_500","Wie bitte? Ihr habt mir einen schlechten Wein ausgehändigt? Solch einen dilettantischen Fehler hätte ich dir gar nicht zugetraut, Shamani Lohmani."
102,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_501","Bitte verzeiht, werter Gegeruju. Wie ich schon sagte, haben wir eine Flasche erstklassigen dalmascanischen Weins dabei, die wir Euch im Austausch anbieten möchten."
103,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_502","Verwöhnt Eure feine Nase mit seinem Aroma. Spuren von Kakao und Zimt, dazu ein Hauch von Rosmarin. Ein Kaleidoskop exquisiter Ge<SoftHyphen/>schmacks<SoftHyphen/>noten, vereint in einem vollendeten Spitzenwein: dem Valens!"
104,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_503","Er stammt aus dem berühmten dalmascanischen Anbaugebiet Lea Monde. Einen erleseneren Rotwein wird Euer Gaumen nicht kennenlernen."
105,"TEXT_STMBDI311_03190_GEGERUJU_000_504","Dann zeig doch mal her<Indent/>... <schnüff> <schnüff> In der Tat! Feine Spuren von<Indent/>... <schnüff> <schnüff> Und ein Hauch von<Indent/>... <schnüff> <schnüff> Welch edles Aroma!"
106,"TEXT_STMBDI311_03190_GEGERUJU_000_505","Keine Frage! Das ist zweifelsohne der legendäre dalmascanische Wein, den wir seit dreißig Jahren verloren glaubten! Da tausch ich doch gerne!"
107,"TEXT_STMBDI311_03190_GEGERUJU_000_506","Bringt die Flasche mal her, meine Damen!"
108,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_507","Vielen Dank, Herr Gegeruju. Wenn Ihr uns nun bitte entschuldigen würdet, wir haben Euch genug Eurer kostbaren Zeit geraubt."
109,"TEXT_STMBDI311_03190_GEGERUJU_000_508","Was macht ihr denn jetzt mit dem schlechten Wein?"
110,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_509","Den vernichten wir natürlich! Nur ein fachgerecht gelagerter Wein darf zum Verzehr angeboten werden. Dieser würde sich nicht mal zum Kochen eignen."
111,"TEXT_STMBDI311_03190_GEGERUJU_000_510","Macht euch doch nicht so viel Arbeit. Lasst die Flasche einfach hier. Die <Emphasis>Entsorgung</Emphasis> kann ich gerne über<SoftHyphen/>nehmen, hehe."
112,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_511","Und zwar auf welche Weise?"
113,"TEXT_STMBDI311_03190_GEGERUJU_000_512","Na, ist doch klar! Ich verkaufe den Wein einfach. Dass er schlecht ist, muss man ja keinem auf die Nase binden."
114,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_513","Einen schlechten Wein wissentlich veräußern? Das kann ich nicht zulassen!"
115,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_514","Meine Ehre als Winzer verbietet das!"
116,"TEXT_STMBDI311_03190_GEGERUJU_000_515","Stell dich nicht so an! Du würdest ihn eh nur wegkippen. Das ist doch Verschwendung!"
117,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_516","Nein, nein, und nochmals nein!"
118,"TEXT_STMBDI311_03190_GEGERUJU_000_517","Lass endlich los! Das wird noch böse enden!"
119,"TEXT_STMBDI311_03190_GEGERUJU_000_518","Welch Jammer! Welch Verschwendung! Na macht schon, Mädels. Sammelt die Scherben der Flasche auf! Das kitten wir wieder zusammen!"
120,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_519","Also wirklich<Indent/>..."
121,"TEXT_STMBDI311_03190_GEGERUJU_000_530","Welch Jammer! Welch Verschwendung!"
122,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_600","Das lief nicht ganz so reibungslos, wie ich erwartet hatte, aber das Ergebnis zählt. Ich hoffe, damit ist die Sache endlich gegessen."
123,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_601","Wie? Für mich? Aber das kann ich doch nicht annehmen."
124,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_602","Aus dem Kloster von Orbonne, sagst du? Also quasi ein Souvenir deiner Abenteuer? Dann wäre es natürlich unhöflich von mir, dein Geschenk abzulehnen. Also gut."
125,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_603","Vielen, vielen Dank! Du kannst dir gar nicht ausmalen, wie sehr ich mich über die Flasche freue! Dass ich noch einmal in den Genuss dieses köstlichen Weines komme, hätte ich mir nämlich nicht erträumen lassen!"
126,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_604","Ich werde Byrglaent später auf ein Gläschen einladen. Vielleicht wird uns der Genuss ja zu einer neuen Sorte inspirieren, die sich hinter dem dalmascanischen Wein nicht zu verstecken braucht!"
127,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_605","Und was machst du mit der dritten Flasche? Ah, die ist sicher für Drest, was?"
128,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_606","Der wird sicher Augen machen, wenn du ihm den Wein gibst. Vielleicht beruhigt der Anblick ihn ja ein wenig. Wäre doch schön, wenn er wieder zu sich käme und mir eines Tages vielleicht sogar beim Keltern helfen könnte."
129,"TEXT_STMBDI311_03190_SHAMANILOHMANI_000_620","Drest wird sicher Augen machen, wenn du ihm den Wein gibst. Vielleicht beruhigt der Anblick ihn ja ein wenig. Wäre doch schön, wenn er wieder zu sich käme und mir eines Tages vielleicht sogar beim Keltern helfen könnte."
130,"TEXT_STMBDI311_03190_DREST_000_650","Ach, du bist's<Indent/>... Was willst du von mir? Mich wieder mit schlimmen Erinnerungen quälen?"
131,"TEXT_STMBDI311_03190_DREST_000_651","Hm? Du hast einen Wein<Indent/>... aus meiner Heimat dabei? Der riecht<Indent/>... in der Tat vertraut. Da wird mir ja ganz heimelig zumute."
132,"TEXT_STMBDI311_03190_DREST_000_652","Danke. Das ist ein sehr kostbarer Wein, oder? Ich hab mir so was nie<Indent/>... leisten können."
133,"TEXT_STMBDI311_03190_DREST_000_653","Bist du dir sicher? Ist der an mir<Indent/>... nicht verschwendet? Ist er nicht? Danke, du bist wirklich in Ordnung."
134,"TEXT_STMBDI311_03190_DREST_000_654","Ich soll beim Weinanbau<Indent/>... helfen? Das klingt eigentlich<Indent/>... ganz interessant. Ein neues Leben in Eorzea beginnen<Indent/>..."
135,"TEXT_STMBDI311_03190_DREST_000_655","Ja<Indent/>... warum eigentlich nicht? Aber ob meine Kameraden<Indent/>... die ich in Dalmasca zurückgelassen habe<Indent/>... mir das verzeihen würden?"
136,"TEXT_STMBDI311_03190_DREST_000_656","Ich werd mir einfach ein Gläschen genehmigen<Indent/>... und es mit ihnen besprechen<Indent/>... Die kommen mich ja<Indent/>... jede Nacht besuchen."
137,"TEXT_STMBDI311_03190_DREST_000_657","Danke, dass du dich um einen Niemand<Indent/>... wie mich kümmerst<Indent/>... Kannst ja mal wieder vorbeikommen<Indent/>... wenn du magst<Indent/>... Meine Tür steht dir immer offen."
138,"TEXT_STMBDI311_03190_DREST_000_670","Danke, dass du dich um einen Niemand<Indent/>... wie mich kümmerst<Indent/>... Kannst ja mal wieder vorbeikommen<Indent/>... wenn du magst<Indent/>... Meine Tür steht dir immer offen."
139,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_690","Willkommen zurück! Du wirkst zufrieden. Die Sache hat also funktioniert?"
140,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_691","Na, das ist doch wunderbar. Ganz so einfach war es dann aber doch nicht, hm? Entschuldige bitte, es lag mir wirklich fern, dir Umstände zu machen."
141,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_692","Hier, das soll dich für deine Mühen entlohnen. Ich hoffe, du findest es angemessen."
142,"TEXT_STMBDI311_03190_WANDERINGWRITER_000_040","（★未使用／削除予定★）"
