key,0,1,2,3,4,5,6,7,8,9,10
79,"",0,"",0,0,1,0,0,1598,False,False
80,"",0,"",0,0,1,0,0,1597,False,False
81,"",0,"",0,0,1,0,0,1597,False,False
82,"",0,"",0,0,1,0,0,1597,False,False
83,"",0,"",0,0,1,0,0,1597,False,False
84,"",0,"",0,0,1,0,0,1598,False,False
85,"",0,"",0,0,1,0,0,1598,False,False
86,"",0,"",0,0,1,0,0,1596,False,False
87,"",0,"",0,0,1,0,0,1596,False,False
88,"",0,"",0,0,1,0,0,1596,False,False
89,"",0,"",0,0,1,0,0,1597,False,False
90,"",0,"",0,0,1,0,0,1597,False,False
91,"",0,"",0,0,1,0,0,1597,False,False
92,"",0,"",0,0,1,0,0,1598,False,False
93,"",0,"",0,0,1,0,0,1598,False,False
94,"",0,"",0,0,1,0,0,1597,False,False
95,"",0,"",0,0,1,0,0,1597,False,False
96,"",0,"",0,0,1,0,0,1597,False,False
97,"",0,"",0,0,1,0,0,1596,False,False
98,"",0,"",0,0,1,0,0,1596,False,False
99,"",0,"",0,0,1,0,0,1596,False,False
100,"",0,"",0,0,1,0,0,1596,False,False
101,"",0,"",0,0,1,0,0,1596,False,False
102,"",0,"",0,0,1,0,0,1596,False,False
103,"",0,"",0,0,1,0,0,1596,False,False
104,"",0,"",0,0,1,0,0,1596,False,False
105,"",0,"",0,0,1,0,0,1596,False,False
106,"",0,"",0,0,1,0,0,1596,False,False
107,"",0,"",0,0,1,0,0,1596,False,False
108,"",0,"",0,0,1,0,0,1596,False,False
109,"",0,"",0,0,1,0,0,1597,False,False
110,"",0,"",0,0,1,0,0,1597,False,False
111,"",0,"",0,0,1,0,0,1597,False,False
112,"",0,"",0,0,1,0,0,1598,False,False
113,"",0,"",0,0,1,0,0,1596,False,False
114,"",0,"",0,0,1,0,0,1596,False,False
115,"",0,"",0,0,1,0,0,1596,False,False
116,"",0,"",0,0,1,0,0,1596,False,False
117,"",0,"",0,0,1,0,0,1596,False,False
118,"",0,"",0,0,1,0,0,1596,False,False
119,"",0,"",0,0,1,0,0,1596,False,False
120,"",0,"",0,0,1,0,0,1598,False,False
121,"",0,"",0,0,1,0,0,1596,False,False
122,"",0,"",0,0,1,0,0,1596,False,False
123,"",0,"",0,0,1,0,0,1596,False,False
124,"",0,"",0,0,1,0,0,1596,False,False
125,"",0,"",0,0,1,0,0,1596,False,False
126,"",0,"",0,0,1,0,0,1596,False,False
127,"",0,"",0,0,1,0,0,1596,False,False
128,"",0,"",0,0,1,0,0,1596,False,False
129,"",0,"",0,0,1,0,0,1596,False,False
130,"",0,"",0,0,1,0,0,1596,False,False
131,"",0,"",0,0,1,0,0,1596,False,False
132,"",0,"",0,0,1,0,0,1596,False,False
133,"",0,"",0,0,1,0,0,1596,False,False
134,"",0,"",0,0,1,0,0,1596,False,False
135,"",0,"",0,0,1,0,0,1596,False,False
136,"",0,"",0,0,1,0,0,1597,False,False
137,"",0,"",0,0,1,0,0,1597,False,False
138,"",0,"",0,0,1,0,0,1598,False,False
139,"",0,"",0,0,1,0,0,1598,False,False
140,"",0,"",0,0,1,0,0,1597,False,False
141,"",0,"",0,0,1,0,0,1597,False,False
142,"",0,"",0,0,1,0,0,1597,False,False
143,"",0,"",0,0,1,0,0,1596,False,False
144,"",0,"",0,0,1,0,0,1596,False,False
145,"",0,"",0,0,1,0,0,1596,False,False
146,"",0,"",0,0,1,0,0,1596,False,False
147,"",0,"",0,0,1,0,0,1596,False,False
148,"",0,"",0,0,1,0,0,1598,False,False
149,"",0,"",0,0,1,0,0,1597,False,False
150,"",0,"",0,0,1,0,0,1597,False,False
151,"",0,"",0,0,1,0,0,1597,False,False
152,"",0,"",0,0,1,0,0,1596,False,False
153,"",0,"",0,0,1,0,0,1596,False,False
154,"",0,"",0,0,1,0,0,1596,False,False
155,"",0,"",0,0,1,0,0,1596,False,False
156,"",0,"",0,0,1,0,0,1596,False,False
157,"",0,"",0,0,1,0,0,1596,False,False
158,"",0,"",0,0,1,0,0,1596,False,False
159,"",0,"",0,0,1,0,0,1596,False,False
160,"",0,"",0,0,1,0,0,1596,False,False
161,"",0,"",0,0,1,0,0,1596,False,False
162,"",0,"",0,0,1,0,0,1596,False,False
163,"",0,"",0,0,1,0,0,1596,False,False
164,"",0,"",0,0,1,0,0,1597,False,False
165,"",0,"",0,0,1,0,0,1597,False,False
166,"",0,"",0,0,1,0,0,1597,False,False
167,"",0,"",0,0,1,0,0,1598,False,False
168,"",0,"",0,0,1,0,0,1596,False,False
169,"",0,"",0,0,1,0,0,1596,False,False
170,"",0,"",0,0,1,0,0,1596,False,False
171,"",0,"",0,0,1,0,0,1596,False,False
172,"",0,"",0,0,1,0,0,1596,False,False
173,"",0,"",0,0,1,0,0,1596,False,False
174,"",0,"",0,0,1,0,0,1597,False,False
175,"",0,"",0,0,1,0,0,1597,False,False
176,"",0,"",0,0,1,0,0,1597,False,False
177,"",0,"",0,0,1,0,0,1598,False,False
178,"",0,"",0,0,1,0,0,1596,False,False
179,"",0,"",0,0,1,0,0,1596,False,False
180,"",0,"",0,0,1,0,0,1596,False,False
181,"",0,"",0,0,1,0,0,1596,False,False
182,"",0,"",0,0,1,0,0,1597,False,False
183,"",0,"",0,0,1,0,0,1597,False,False
184,"",0,"",0,0,1,0,0,1597,False,False
185,"",0,"",0,0,1,0,0,1598,False,False
186,"",0,"",0,0,1,0,0,1596,False,False
187,"",0,"",0,0,1,0,0,1596,False,False
188,"",0,"",0,0,1,0,0,1596,False,False
189,"",0,"",0,0,1,0,0,1597,False,False
190,"",0,"",0,0,1,0,0,1597,False,False
191,"",0,"",0,0,1,0,0,1597,False,False
192,"",0,"",0,0,1,0,0,1598,False,False
193,"",0,"",0,0,1,0,0,1679,False,False
194,"",0,"",0,0,1,0,0,1679,False,False
195,"",0,"",0,0,1,0,0,1679,False,False
196,"",0,"",0,0,1,0,0,1679,False,False
197,"",0,"",0,0,1,0,0,1679,False,False
198,"",0,"",0,0,1,0,0,1679,False,False
199,"",0,"",0,0,1,0,0,1679,False,False
200,"",0,"",0,0,1,0,0,1679,False,False
201,"",0,"",0,0,1,0,0,3556,False,False
202,"",0,"",0,0,1,0,0,3562,False,False
203,"",0,"",0,0,1,0,0,3560,False,False
204,"",0,"",0,0,1,0,0,1597,False,False
205,"",0,"",0,0,1,0,0,1597,False,False
206,"",0,"",0,0,1,0,0,1597,False,False
207,"",0,"",0,0,1,0,0,1597,False,False
208,"",0,"",0,0,1,0,0,1597,False,False
209,"",0,"",0,0,1,0,0,1597,False,False
210,"",0,"",0,0,1,0,0,1596,False,False
211,"",0,"",0,0,1,0,0,1596,False,False
212,"",0,"",0,0,1,0,0,1596,False,False
213,"",0,"",0,0,1,0,0,1596,False,False
214,"",0,"",0,0,1,0,0,4085,False,False
215,"",0,"",0,0,1,0,0,4085,False,False
216,"",0,"",0,0,1,0,0,4085,False,False
217,"",0,"",0,0,1,0,0,4087,False,False
218,"",0,"",0,0,1,0,0,4087,False,False
219,"",0,"",0,0,1,0,0,4087,False,False
220,"",0,"",0,0,1,0,0,4087,False,False
221,"",0,"",0,0,1,0,0,4087,False,False
222,"",0,"",0,0,1,0,0,4087,False,False
223,"",0,"",0,0,1,0,0,4088,False,False
224,"",0,"",0,0,1,0,0,4088,False,False
225,"",0,"",0,0,1,0,0,3556,False,False
226,"",0,"",0,0,1,0,0,3562,False,False
227,"",0,"",0,0,1,0,0,3560,False,False
228,"",0,"",0,0,1,0,0,1598,False,False
229,"",0,"",0,0,1,0,0,1707,False,False
230,"",0,"",0,0,1,0,0,1596,False,False
231,"",0,"",0,0,1,0,0,1596,False,False
232,"",0,"",0,0,1,0,0,1596,False,False
233,"",0,"",0,0,1,0,0,1596,False,False
234,"",0,"",0,0,1,0,0,1597,False,False
235,"",0,"",0,0,1,0,0,1597,False,False
236,"",0,"",0,0,1,0,0,1597,False,False
237,"",0,"",0,0,1,0,0,1598,False,False
238,"",0,"",0,0,1,0,0,1596,False,False
239,"",0,"",0,0,1,0,0,1596,False,False
240,"",0,"",0,0,1,0,0,1596,False,False
241,"",0,"",0,0,1,0,0,1596,False,False
242,"",0,"",0,0,1,0,0,1597,False,False
243,"",0,"",0,0,1,0,0,1597,False,False
244,"",0,"",0,0,1,0,0,1597,False,False
245,"",0,"",0,0,1,0,0,1598,False,False
246,"",0,"",0,0,1,0,0,1596,False,False
247,"",0,"",0,0,1,0,0,1596,False,False
248,"",0,"",0,0,1,0,0,1596,False,False
249,"",0,"",0,0,1,0,0,1596,False,False
250,"",0,"",0,0,1,0,0,1597,False,False
251,"",0,"",0,0,1,0,0,1597,False,False
252,"",0,"",0,0,1,0,0,1597,False,False
253,"",0,"",0,0,1,0,0,1598,False,False
254,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,5218,False,False
255,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,5218,False,False
256,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,5218,False,False
257,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,5219,False,False
258,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,5218,False,False
259,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,5218,False,False
260,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,5218,False,False
261,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,5219,False,False
262,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,5218,False,False
263,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,5218,False,False
264,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,5218,False,False
265,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,5219,False,False
266,"",0,"",0,0,1,0,0,5219,False,False
267,"",0,"",0,0,1,0,0,1596,False,False
268,"",0,"",0,0,1,0,0,1596,False,False
269,"",0,"",0,0,1,0,0,1596,False,False
270,"",0,"",0,0,1,0,0,1596,False,False
271,"",0,"",0,0,1,0,0,1597,False,False
272,"",0,"",0,0,1,0,0,1597,False,False
273,"",0,"",0,0,1,0,0,1597,False,False
274,"",0,"",0,0,1,0,0,1598,False,False
275,"",0,"",0,0,1,0,0,1596,False,False
276,"",0,"",0,0,1,0,0,1596,False,False
277,"",0,"",0,0,1,0,0,1596,False,False
278,"",0,"",0,0,1,0,0,1596,False,False
279,"",0,"",0,0,1,0,0,1597,False,False
280,"",0,"",0,0,1,0,0,1597,False,False
281,"",0,"",0,0,1,0,0,1597,False,False
282,"",0,"",0,0,1,0,0,1598,False,False
283,"",0,"",0,0,1,0,0,1596,False,False
284,"",0,"",0,0,1,0,0,1596,False,False
285,"",0,"",0,0,1,0,0,1596,False,False
286,"",0,"",0,0,1,0,0,1596,False,False
287,"",0,"",0,0,1,0,0,1597,False,False
288,"",0,"",0,0,1,0,0,1597,False,False
289,"",0,"",0,0,1,0,0,1597,False,False
290,"",0,"",0,0,1,0,0,1598,False,False
291,"",0,"",0,0,1,0,0,1596,False,False
292,"",0,"",0,0,1,0,0,1596,False,False
293,"",0,"",0,0,1,0,0,1596,False,False
294,"",0,"",0,0,1,0,0,1596,False,False
295,"",0,"",0,0,1,0,0,1597,False,False
296,"",0,"",0,0,1,0,0,1597,False,False
297,"",0,"",0,0,1,0,0,1597,False,False
298,"",0,"",0,0,1,0,0,1598,False,False
299,"",0,"",0,0,1,0,0,1598,False,False
300,"",0,"",0,0,1,0,0,1596,False,False
301,"",0,"",0,0,1,0,0,1596,False,False
302,"",0,"",0,0,1,0,0,1596,False,False
303,"",0,"",0,0,1,0,0,1596,False,False
304,"",0,"",0,0,1,0,0,1597,False,False
305,"",0,"",0,0,1,0,0,1597,False,False
306,"",0,"",0,0,1,0,0,1597,False,False
307,"",0,"",0,0,1,0,0,1598,False,False
308,"",0,"",0,0,1,0,0,3543,False,False
309,"",0,"",0,0,1,0,0,3543,False,False
310,"",0,"",0,0,1,0,0,4087,False,False
311,"",0,"",0,0,1,0,0,4087,False,False
312,"",0,"",0,0,1,0,0,4087,False,False
313,"",0,"",0,0,1,0,0,4087,False,False
314,"",0,"",0,0,1,0,0,4087,False,False
315,"",0,"",0,0,1,0,0,4087,False,False
316,"",0,"",0,0,1,0,0,4088,False,False
317,"",0,"",0,0,1,0,0,4088,False,False
318,"",0,"",0,0,1,0,0,4085,False,False
319,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,5218,False,False
320,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,5218,False,False
321,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,5218,False,False
322,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,5219,False,False
323,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,5218,False,False
324,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,5218,False,False
325,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,5218,False,False
326,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,5219,False,False
327,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,5218,False,False
328,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,5218,False,False
329,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,5218,False,False
330,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,5219,False,False
331,"",0,"",0,0,1,0,0,5219,False,False
332,"",0,"",0,0,1,0,0,1596,False,False
333,"",0,"",0,0,1,0,0,1596,False,False
334,"",0,"",0,0,1,0,0,1596,False,False
335,"",0,"",0,0,1,0,0,1596,False,False
336,"",0,"",0,0,1,0,0,1597,False,False
337,"",0,"",0,0,1,0,0,1597,False,False
338,"",0,"",0,0,1,0,0,1597,False,False
339,"",0,"",0,0,1,0,0,1598,False,False
340,"",0,"",0,0,1,0,0,3564,False,False
341,"",0,"",0,0,1,0,0,1596,False,False
342,"",0,"",0,0,1,0,0,1596,False,False
343,"",0,"",0,0,1,0,0,1596,False,False
344,"",0,"",0,0,1,0,0,1596,False,False
345,"",0,"",0,0,1,0,0,1597,False,False
346,"",0,"",0,0,1,0,0,1597,False,False
347,"",0,"",0,0,1,0,0,1597,False,False
348,"",0,"",0,0,1,0,0,1598,False,False
349,"",0,"",0,0,1,0,0,1596,False,False
350,"",0,"",0,0,1,0,0,1596,False,False
351,"",0,"",0,0,1,0,0,1596,False,False
352,"",0,"",0,0,1,0,0,1596,False,False
353,"",0,"",0,0,1,0,0,1597,False,False
354,"",0,"",0,0,1,0,0,1597,False,False
355,"",0,"",0,0,1,0,0,1597,False,False
356,"",0,"",0,0,1,0,0,1598,False,False
357,"",0,"",0,0,1,0,0,1596,False,False
358,"",0,"",0,0,1,0,0,1596,False,False
359,"",0,"",0,0,1,0,0,1596,False,False
360,"",0,"",0,0,1,0,0,1596,False,False
361,"",0,"",0,0,1,0,0,8125,False,False
362,"",0,"",0,0,1,0,0,1597,False,False
363,"",0,"",0,0,1,0,0,1597,False,False
364,"",0,"",0,0,1,0,0,1597,False,False
365,"",0,"",0,0,1,0,0,1598,False,False
366,"",0,"",0,0,1,0,0,1598,False,False
367,"",0,"",0,0,1,0,0,4087,False,False
368,"",0,"",0,0,1,0,0,4087,False,False
369,"",0,"",0,0,1,0,0,4087,False,False
370,"",0,"",0,0,1,0,0,4087,False,False
371,"",0,"",0,0,1,0,0,4087,False,False
372,"",0,"",0,0,1,0,0,4087,False,False
373,"",0,"",0,0,1,0,0,4088,False,False
374,"",0,"",0,0,1,0,0,4088,False,False
375,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,7724,False,False
376,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,7724,False,False
377,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,7724,False,False
378,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,7723,False,False
379,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,7724,False,False
380,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,7724,False,False
381,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,7724,False,False
382,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,7723,False,False
383,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,7724,False,False
384,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,7724,False,False
385,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,7724,False,False
386,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,7723,False,False
387,"",0,"",0,0,1,0,0,7723,False,False
388,"",0,"",0,0,1,0,0,1596,False,False
389,"",0,"",0,0,1,0,0,1596,False,False
390,"",0,"",0,0,1,0,0,1596,False,False
391,"",0,"",0,0,1,0,0,1596,False,False
392,"",0,"",0,0,1,0,0,1597,False,False
393,"",0,"",0,0,1,0,0,1597,False,False
394,"",0,"",0,0,1,0,0,1597,False,False
395,"",0,"",0,0,1,0,0,1598,False,False
396,"",0,"",0,0,1,0,0,1596,False,False
397,"",0,"",0,0,1,0,0,1596,False,False
398,"",0,"",0,0,1,0,0,1596,False,False
399,"",0,"",0,0,1,0,0,1596,False,False
400,"",0,"",0,0,1,0,0,1597,False,False
401,"",0,"",0,0,1,0,0,1597,False,False
402,"",0,"",0,0,1,0,0,1597,False,False
403,"",0,"",0,0,1,0,0,1598,False,False
404,"",0,"",0,0,1,0,0,1598,False,False
405,"",0,"",0,0,1,0,0,4085,False,False
406,"",0,"",0,0,1,0,0,4085,False,False
407,"",0,"",0,0,1,0,0,4085,False,False
408,"",0,"",0,0,1,0,0,4085,False,False
409,"",0,"",0,0,1,0,0,4085,False,False
410,"",0,"",0,0,1,0,0,9541,False,False
411,"",0,"",0,0,1,0,0,9541,False,False
412,"",0,"",0,0,1,0,0,8988,False,False
413,"",0,"",0,0,1,0,0,1596,False,False
414,"",0,"",0,0,1,0,0,1596,False,False
415,"",0,"",0,0,1,0,0,1596,False,False
416,"",0,"",0,0,1,0,0,1596,False,False
417,"",0,"",0,0,1,0,0,1597,False,False
418,"",0,"",0,0,1,0,0,1597,False,False
419,"",0,"",0,0,1,0,0,1597,False,False
420,"",0,"",0,0,1,0,0,1598,False,False
421,"",0,"",0,0,1,0,0,1598,False,False
422,"",0,"",0,0,1,0,0,1596,False,False
423,"",0,"",0,0,1,0,0,1596,False,False
424,"",0,"",0,0,1,0,0,1596,False,False
425,"",0,"",0,0,1,0,0,1596,False,False
426,"",0,"",0,0,1,0,0,1596,False,False
427,"",0,"",0,0,1,0,0,1597,False,False
428,"",0,"",0,0,1,0,0,1597,False,False
429,"",0,"",0,0,1,0,0,1598,False,False
430,"",0,"",0,0,1,0,0,1596,False,False
431,"",0,"",0,0,1,0,0,1596,False,False
432,"",0,"",0,0,1,0,0,1596,False,False
433,"",0,"",0,0,1,0,0,1596,False,False
434,"",0,"",0,0,1,0,0,1596,False,False
435,"",0,"",0,0,1,0,0,1597,False,False
436,"",0,"",0,0,1,0,0,1597,False,False
437,"",0,"",0,0,1,0,0,1598,False,False
438,"",0,"",0,0,1,0,0,8983,False,False
439,"",0,"",0,0,1,0,0,1596,False,False
440,"",0,"",0,0,1,0,0,1596,False,False
441,"",0,"",0,0,1,0,0,1596,False,False
442,"",0,"",0,0,1,0,0,1596,False,False
443,"",0,"",0,0,1,0,0,1596,False,False
444,"",0,"",0,0,1,0,0,1597,False,False
445,"",0,"",0,0,1,0,0,1597,False,False
446,"",0,"",0,0,1,0,0,1598,False,False
447,"",0,"",0,0,1,0,0,1596,False,False
448,"",0,"",0,0,1,0,0,1596,False,False
449,"",0,"",0,0,1,0,0,1596,False,False
450,"",0,"",0,0,1,0,0,1596,False,False
451,"",0,"",0,0,1,0,0,1596,False,False
452,"",0,"",0,0,1,0,0,1597,False,False
453,"",0,"",0,0,1,0,0,1597,False,False
454,"",0,"",0,0,1,0,0,1598,False,False
455,"",0,"",0,0,1,0,0,1596,False,False
456,"",0,"",0,0,1,0,0,1596,False,False
457,"",0,"",0,0,1,0,0,1596,False,False
458,"",0,"",0,0,1,0,0,1596,False,False
459,"",0,"",0,0,1,0,0,1596,False,False
460,"",0,"",0,0,1,0,0,1597,False,False
461,"",0,"",0,0,1,0,0,1597,False,False
462,"",0,"",0,0,1,0,0,1598,False,False
463,"",0,"",0,0,1,0,0,1596,False,False
464,"",0,"",0,0,1,0,0,1596,False,False
465,"",0,"",0,0,1,0,0,1596,False,False
466,"",0,"",0,0,1,0,0,1596,False,False
467,"",0,"",0,0,1,0,0,1596,False,False
468,"",0,"",0,0,1,0,0,1597,False,False
469,"",0,"",0,0,1,0,0,1597,False,False
470,"",0,"",0,0,1,0,0,1598,False,False
471,"",0,"",0,0,1,0,0,8281,False,False
472,"",0,"",0,0,1,0,0,8284,False,False
473,"",0,"",0,0,1,0,0,8983,False,False
474,"",0,"",0,0,1,0,0,8983,False,False
475,"",0,"",0,0,1,0,0,8983,False,False
476,"",0,"",0,0,1,0,0,8983,False,False
477,"",0,"",0,0,1,0,0,8983,False,False
478,"",0,"",0,0,1,0,0,8983,False,False
479,"",0,"",0,0,1,0,0,8984,False,False
480,"",0,"",0,0,1,0,0,8984,False,False
481,"",0,"",0,0,1,0,0,8983,False,False
482,"",0,"",0,0,1,0,0,8983,False,False
483,"",0,"",0,0,1,0,0,8983,False,False
484,"",0,"",0,0,1,0,0,8983,False,False
485,"",0,"",0,0,1,0,0,8983,False,False
486,"",0,"",0,0,1,0,0,8983,False,False
487,"",0,"",0,0,1,0,0,8984,False,False
488,"",0,"",0,0,1,0,0,8984,False,False
489,"",0,"",0,0,1,0,0,1597,False,False
490,"",0,"",0,0,1,0,0,1597,False,False
491,"",0,"",0,0,1,0,0,1596,False,False
492,"",0,"",0,0,1,0,0,1596,False,False
493,"",0,"",0,0,1,0,0,1596,False,False
494,"",0,"",0,0,1,0,0,1596,False,False
495,"",0,"",0,0,1,0,0,1596,False,False
496,"",0,"",0,0,1,0,0,1596,False,False
497,"",0,"",0,0,1,0,0,1596,False,False
498,"",0,"",0,0,1,0,0,1596,False,False
499,"",0,"",0,0,1,0,0,1597,False,False
500,"",0,"",0,0,1,0,0,1597,False,False
501,"",0,"",0,0,1,0,0,1598,False,False
502,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,7724,False,False
503,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,7724,False,False
504,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,7724,False,False
505,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,7723,False,False
506,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,7724,False,False
507,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,7724,False,False
508,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,7724,False,False
509,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,7723,False,False
510,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,7724,False,False
511,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,7724,False,False
512,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,7724,False,False
513,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,7723,False,False
514,"",0,"",0,0,1,0,0,7723,False,False
515,"",0,"",0,0,1,0,0,1596,False,False
516,"",0,"",0,0,1,0,0,1596,False,False
517,"",0,"",0,0,1,0,0,1596,False,False
518,"",0,"",0,0,1,0,0,1596,False,False
519,"",0,"",0,0,1,0,0,1596,False,False
520,"",0,"",0,0,1,0,0,1597,False,False
521,"",0,"",0,0,1,0,0,1597,False,False
522,"",0,"",0,0,1,0,0,1598,False,False
523,"",0,"",0,0,1,0,0,8988,False,False
524,"",0,"",0,0,1,0,0,10388,True,False
525,"",0,"",0,0,1,0,0,10388,True,False
526,"",0,"",0,0,1,0,0,10388,True,False
527,"",0,"",0,0,1,0,0,10388,True,False
