key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
16,"Wave",706,0,663,652,681,0,0,True,True,True,1,0,False,True,False,False,False,7,417,64016,115,215,0,1
17,"Huh",707,0,660,649,682,0,0,True,True,True,1,0,False,True,False,False,False,5011,418,64017,116,216,0,1
18,"Joy",708,0,683,683,683,0,0,True,True,True,1,0,False,True,False,False,False,1002,419,64018,117,217,0,1
19,"Kneel",710,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,8,420,64019,118,218,0,1
20,"Chuckle",711,0,662,651,685,0,0,True,True,True,1,0,False,True,False,False,False,1000,421,64020,119,219,0,1
21,"Laugh",712,0,638,635,686,0,0,True,True,True,1,0,False,True,False,False,False,1001,422,64021,120,220,0,1
22,"Lookout",713,0,665,665,665,0,0,True,True,True,1,0,False,True,False,False,False,5111,423,64022,121,221,0,1
23,"Me",715,0,745,745,745,0,0,True,True,True,1,0,False,True,False,False,False,5113,424,64023,122,222,0,1
24,"No",716,0,666,666,666,0,0,True,True,True,1,0,False,True,False,False,False,5000,425,64024,123,223,0,1
25,"Deny",717,0,746,746,746,0,0,True,True,True,1,0,False,True,False,False,False,5001,426,64025,124,224,0,1
26,"Panic",719,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,5005,427,64026,125,225,0,1
27,"Point",720,0,687,687,687,0,0,True,True,True,1,0,False,True,False,False,False,5108,428,64027,126,226,0,1
28,"Poke",721,0,748,748,748,0,3185,True,True,True,1,0,False,True,False,False,False,5109,429,64028,127,227,0,1
29,"Congratulate",723,0,749,749,749,0,0,True,True,True,1,0,False,True,False,False,False,2003,430,64029,128,228,0,1
30,"Psych",724,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,1008,431,64030,129,229,0,1
31,"Salute",725,0,750,750,750,0,0,True,True,True,1,0,False,True,False,False,False,9,432,64031,130,230,0,1
32,"Shocked",729,0,751,751,751,0,0,True,True,True,1,0,False,True,False,False,False,5012,433,64032,131,231,0,1
33,"Shrug",730,0,752,752,752,0,0,True,True,True,1,0,False,True,False,False,False,5013,434,64033,132,232,0,1
34,"Rally",731,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,1004,435,64034,133,233,0,1
35,"Soothe",732,0,753,753,753,0,0,True,True,True,1,0,False,True,False,False,False,1005,436,64035,134,234,0,1
36,"Stagger",733,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,5014,437,64036,135,235,0,1
37,"Stretch",734,0,588,588,588,0,0,True,True,True,1,0,False,True,False,False,False,5110,438,64037,136,236,0,1
38,"Sulk",735,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,5008,439,64038,137,237,0,1
39,"Think",736,0,669,589,589,0,0,True,True,True,1,0,False,True,False,False,False,5105,440,64039,138,238,0,1
40,"Upset",737,0,670,590,590,0,0,True,True,True,1,0,False,True,False,False,False,5006,441,64040,139,239,0,1
41,"Welcome",738,0,591,591,591,0,0,True,True,True,1,0,False,True,False,False,False,4,442,64041,140,240,0,1
42,"Yes",739,0,671,671,671,0,0,True,True,True,1,0,False,True,False,False,False,2000,443,64042,141,241,0,1
43,"Thumbs Up",740,0,592,592,592,0,0,True,True,True,1,0,False,True,False,False,False,2001,444,64043,142,242,0,1
44,"Examine Self",714,0,744,744,744,0,0,True,True,True,1,0,False,True,False,False,False,5106,445,64044,143,243,0,1
45,"Pose",722,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,5050,446,64045,144,244,0,1
46,"Blow Kiss",692,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,1020,447,64049,148,248,0,1
47,"Grovel",701,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,5018,448,64051,150,250,0,1
48,"Happy",709,0,684,684,684,0,0,True,True,True,1,0,False,True,False,False,False,1003,449,64052,151,251,0,1
49,"Disappointed",718,0,668,747,747,0,0,True,True,True,1,0,False,True,False,False,False,5007,450,64053,152,252,0,1
50,"Sit",643,642,0,0,0,0,0,False,False,False,2,2,False,False,True,False,False,13001,451,64056,0,0,0,1
51,"Stand Up",644,0,0,644,0,0,0,False,False,False,2,2,True,False,False,False,False,0,0,64054,0,0,0,1
52,"Sit on Ground",654,653,0,0,0,0,0,False,False,False,2,1,False,False,True,False,False,13002,453,64054,0,0,0,1
53,"Stand Up",655,0,655,0,0,0,0,False,False,False,2,1,True,False,False,False,False,0,0,64054,0,0,0,1
54,"Air Quotes",688,0,673,673,673,0,0,True,True,True,1,0,False,True,False,False,False,5112,455,64063,0,0,0,1
55,"Storm Salute",726,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,10,456,64046,145,245,0,1
56,"Serpent Salute",727,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,10,457,64047,146,246,0,1
57,"Flame Salute",728,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,10,458,64048,147,247,0,1
58,"Pray",742,0,4814,4813,4813,0,0,True,True,True,1,0,False,True,False,False,False,1009,459,64064,178,278,0,1
59,"Imperial Salute",587,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,11,460,64066,179,279,23,1
60,"Visor",0,0,0,0,0,0,0,True,True,True,2,0,False,False,False,False,False,19999,461,64065,0,0,0,1
61,"Visor",0,0,0,0,0,0,0,True,True,True,2,0,False,False,False,False,False,0,0,64065,0,0,0,1
62,"Megaflare",6240,0,0,0,0,0,0,False,False,False,2,0,False,True,False,False,False,12003,463,64352,8078,8079,379,1
63,"Crimson Lotus",6249,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,6009,464,64353,8080,8081,378,1
64,"Charmed",6242,6241,0,0,0,0,0,False,False,False,2,33,False,True,False,False,False,10021,465,64354,8082,8083,384,1
65,"Cheer On",6244,6243,0,0,0,0,0,False,False,False,2,34,False,True,False,False,False,10022,466,64355,8084,8085,381,1
66,"Cheer Wave",6246,6245,0,0,0,0,0,False,False,False,2,35,False,True,False,False,False,10023,467,64356,8086,8087,382,1
67,"Cheer Jump",6248,6247,0,0,0,0,0,False,False,False,2,36,False,True,False,False,False,10024,468,64357,8088,8089,383,1
68,"Straight Face",604,0,604,604,604,604,0,True,True,True,3,0,False,False,False,False,False,20001,469,64101,161,261,0,1
69,"Smile",605,0,605,605,605,605,0,True,True,True,3,0,False,False,False,False,False,20002,470,64102,162,262,0,1
70,"Grin",606,0,606,606,606,606,0,True,True,True,3,0,False,False,False,False,False,20003,471,64103,163,263,0,1
71,"Smirk",607,0,607,607,607,607,0,True,True,True,3,0,False,False,False,False,False,20007,472,64104,164,264,0,1
72,"Taunt",608,0,608,608,608,608,0,True,True,True,3,0,False,False,False,False,False,20008,473,64105,165,265,0,1
73,"Shut Eyes",611,0,611,611,611,611,0,True,True,True,3,0,False,False,False,False,False,20009,474,64106,166,266,0,1
74,"Sad",612,0,612,612,612,612,0,True,True,True,3,0,False,False,False,False,False,20010,475,64107,167,267,0,1
75,"Scared",614,0,614,614,614,614,0,True,True,True,3,0,False,False,False,False,False,20011,476,64108,168,268,0,1
76,"Amazed",615,0,615,615,615,615,0,True,True,True,3,0,False,False,False,False,False,20012,477,64109,169,269,0,1
77,"Ouch",616,0,616,616,616,616,0,True,True,True,3,0,False,False,False,False,False,20013,478,64110,170,270,0,1
78,"Annoyed",617,0,617,617,617,617,0,True,True,True,3,0,False,False,False,False,False,20014,479,64111,171,271,0,1
79,"Alert",619,0,619,619,619,619,0,True,True,True,3,0,False,False,False,False,False,20015,480,64112,172,272,0,1
80,"Worried",620,0,620,620,620,620,0,True,True,True,3,0,False,False,False,False,False,20016,481,64113,173,273,0,1
81,"Big Grin",6226,0,6226,6226,6226,6226,0,True,True,True,3,0,False,False,False,False,False,20023,482,64125,8090,8091,388,1
82,"Reflect",6227,0,6227,6227,6227,6227,0,True,True,True,3,0,False,False,False,False,False,20024,483,64126,8092,8093,389,1
83,"Furrow",6228,0,6228,6228,6228,6228,0,True,True,True,3,0,False,False,False,False,False,20025,484,64127,8094,8095,0,1
84,"Scoff",6229,0,6229,6229,6229,6229,0,True,True,True,3,0,False,False,False,False,False,20026,485,64128,8096,8097,0,1
85,"Throw",641,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,5102,486,64050,180,280,24,1
86,"Snowball",743,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,0,0,64050,149,249,24,1
87,"Snowball",640,0,0,0,0,0,0,False,False,False,1,0,False,False,False,False,False,0,0,64050,149,249,24,1
88,"Sleep",585,584,0,0,0,0,0,False,False,False,2,3,False,False,False,False,False,0,0,64350,0,0,0,1
89,"",586,0,0,0,0,586,0,False,False,False,2,3,True,False,False,False,False,0,0,64054,0,0,0,1
90,"Change Pose",0,0,0,0,0,0,0,False,False,False,2,0,False,False,False,False,False,19998,491,64068,0,0,0,1
91,"",3124,3123,0,0,0,0,0,False,False,False,4,0,False,False,False,False,False,0,0,0,0,0,0,1
92,"",3126,3125,0,0,0,0,0,False,False,False,4,0,False,False,False,False,False,0,0,0,0,0,0,1
93,"",3128,3127,0,0,0,0,0,False,False,False,4,0,False,False,False,False,False,0,0,0,0,0,0,1
94,"",0,0,0,0,0,0,0,False,False,False,0,0,False,False,False,False,False,0,0,0,0,0,0,0
95,"",3132,3131,0,3132,0,0,0,False,False,False,4,2,False,False,False,False,False,0,0,0,0,0,0,1
96,"",3134,3133,0,3134,0,0,0,False,False,False,4,2,False,False,False,False,False,0,0,0,0,0,0,1
97,"",3136,3135,3136,0,0,0,0,False,False,False,4,1,False,False,False,False,False,0,0,0,0,0,0,1
98,"",3138,3137,3138,0,0,0,0,False,False,False,4,1,False,False,False,False,False,0,0,0,0,0,0,1
99,"",3140,3139,0,0,0,3140,0,False,False,False,4,3,False,False,False,False,False,0,0,0,0,0,0,1
100,"",3142,3141,0,0,0,3142,0,False,False,False,4,3,False,False,False,False,False,0,0,0,0,0,0,1
101,"Step Dance",570,569,0,0,0,0,0,False,False,False,2,4,False,True,False,False,False,10001,502,64069,182,282,27,1
102,"Harvest Dance",572,571,0,0,0,0,0,False,False,False,2,5,False,True,False,False,False,10002,503,64070,183,283,28,1
103,"Ball Dance",574,573,0,0,0,0,0,False,False,False,2,6,False,True,False,False,False,10003,504,64071,184,284,29,1
104,"Manderville Dance",576,575,0,0,0,0,0,False,False,False,2,7,False,True,False,False,False,10004,505,64072,185,285,30,1
105,"Pet",3177,0,3179,3179,3179,0,3174,True,True,True,1,0,False,True,False,False,False,2009,506,64067,186,286,0,1
106,"Hand Over",3178,0,0,3180,3180,0,3176,True,True,True,1,0,False,True,False,False,False,5104,507,64073,187,287,0,1
107,"",3182,3181,0,0,0,0,0,False,False,False,4,0,False,False,False,False,False,0,0,0,0,0,0,1
108,"",3184,3183,0,0,0,0,0,False,False,False,4,0,False,False,False,False,False,0,0,0,0,0,0,1
109,"Bomb Dance",3188,3187,0,0,0,0,0,False,False,False,2,8,False,True,False,False,False,10005,510,64074,189,288,98,1
110,"Huzzah",741,0,0,0,0,0,0,False,False,False,1,0,False,True,False,True,False,2006,511,64075,190,289,225,1
111,"Slap",3752,0,3755,3755,3755,0,3758,True,True,True,1,0,False,True,False,False,False,5019,512,64076,191,290,0,1
112,"Hug",3753,0,0,3756,3756,0,3759,True,True,True,1,0,False,True,False,False,False,2007,513,64077,192,291,0,1
113,"Embrace",3754,0,0,3757,3757,0,3760,True,True,True,1,0,False,True,False,False,False,2008,514,64078,193,292,229,1
114,"Most Gentlemanly",3764,3763,0,0,0,0,0,False,False,False,2,9,False,True,False,False,False,10006,515,64079,194,293,244,1
115,"Fist Bump",3766,0,3767,3767,3767,0,3768,True,True,True,1,0,False,True,False,False,False,3000,516,64080,195,294,259,1
116,"",0,0,0,0,0,0,0,False,False,False,0,0,False,False,False,False,False,0,0,0,0,0,0,0
117,"",3771,3770,3771,0,0,0,0,False,False,False,4,1,False,False,False,False,False,0,0,0,0,0,0,1
118,"Thavnairian Dance",3775,3774,0,0,0,0,0,False,False,False,2,10,False,True,False,False,False,10007,519,64082,197,296,288,1
119,"Gold Dance",3777,3776,0,0,0,0,0,False,False,False,2,11,False,True,False,False,False,10008,520,64083,198,297,289,1
120,"Sundrop Dance",3773,3772,0,0,0,0,0,False,False,False,2,12,False,True,False,False,False,10009,521,64084,199,298,283,1
121,"Battle Stance",3778,0,0,0,0,0,0,False,False,False,1,0,False,True,False,True,False,3001,522,64085,153,253,305,1
122,"Victory",3779,0,0,0,0,0,0,False,False,False,1,0,False,True,False,True,False,3002,523,64086,154,254,306,1
123,"Backflip",4680,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,6000,524,64087,155,255,308,1
124,"Eastern Greeting",4678,0,4679,4679,4679,0,0,True,True,True,1,0,False,True,False,False,False,12,525,64088,156,256,309,1
125,"Eureka",4681,0,4683,4682,4682,0,0,True,True,True,1,0,False,True,False,False,False,3003,526,64089,157,257,304,1
126,"Moogle Dance",4673,4672,0,0,0,0,0,False,False,False,2,13,False,True,False,False,False,10011,527,64090,8000,8001,67862,1
127,"Haurchefant",4790,0,4791,4791,4791,0,0,True,True,True,1,0,False,True,False,False,False,3004,528,64091,8002,8003,318,1
128,"Eastern Stretch",4781,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,6001,529,64092,8004,8005,323,1
129,"Eastern Dance",4783,4782,0,0,0,0,0,False,False,False,2,14,False,True,False,False,False,10018,530,64093,8006,8007,324,1
130,"Red Ranger Pose A",4785,4784,0,0,0,0,0,False,False,False,2,15,False,True,False,False,False,10012,531,64094,8008,8009,315,1
131,"Black Ranger Pose A",4789,4788,0,0,0,0,0,False,False,False,2,16,False,True,False,False,False,10014,532,64095,8010,8011,316,1
132,"Yellow Ranger Pose A",4787,4786,0,0,0,0,0,False,False,False,2,17,False,True,False,False,False,10016,533,64096,8012,8013,317,1
133,"Wink (Right)",621,0,621,621,621,621,0,True,True,True,3,0,False,False,False,False,False,20004,534,64118,8014,8015,0,1
134,"Red Ranger Pose B",4793,4792,0,0,0,0,0,False,False,False,2,18,False,True,False,False,False,10013,535,64097,8016,8017,315,1
135,"Black Ranger Pose B",4797,4796,0,0,0,0,0,False,False,False,2,19,False,True,False,False,False,10015,536,64098,8018,8019,316,1
136,"Yellow Ranger Pose B",4795,4794,0,0,0,0,0,False,False,False,2,20,False,True,False,False,False,10017,537,64099,8020,8021,317,1
137,"Facepalm",4674,0,0,4675,4675,0,0,True,True,True,1,0,False,True,False,False,False,5020,538,64326,8022,8023,0,1
138,"Zantetsuken",4803,0,0,0,0,0,0,False,False,False,2,0,False,True,False,True,False,12001,539,64327,8024,8025,328,1
139,"Flex",4811,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,5051,540,64328,8026,8027,0,1
140,"Pay Respects",4804,0,4812,4805,4805,0,0,True,True,True,1,0,False,True,False,False,False,1010,541,64329,8028,8029,0,1
141,"Sneer",622,0,622,622,622,622,0,True,True,True,3,0,False,False,False,False,False,20017,542,64119,8030,8031,0,1
142,"Pretty Please",4800,0,4801,4801,4801,0,0,True,True,True,1,0,False,True,False,False,False,6002,543,64330,8032,8033,331,1
143,"Play Dead",4799,4798,0,0,4799,0,0,False,True,True,2,21,False,True,False,False,False,11501,544,64331,8034,8035,330,1
144,"Diamond Dust",4802,0,0,0,0,0,0,False,False,False,2,0,False,True,False,False,False,12002,545,64332,8036,8037,329,1
145,"Moonlift Dance",4810,4809,0,0,0,0,0,False,False,False,2,22,False,True,False,False,False,10010,546,64333,8038,8039,332,1
146,"Dote",4815,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,1030,547,64334,8040,8041,333,1
147,"Dote",4816,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,0,0,0,8040,8041,333,1
148,"Spectacles",4676,0,4677,4677,4677,0,0,True,True,True,1,0,False,True,False,False,False,6003,549,64335,8042,8043,334,1
149,"Songbird",4818,4817,0,0,0,0,0,False,False,False,2,23,False,True,False,False,False,10019,550,64336,8044,8045,335,1
150,"Water Float",0,4806,0,0,4807,0,0,False,True,False,2,24,False,True,False,False,False,11001,551,64337,0,0,0,1
151,"Water Flip",0,0,0,0,4808,0,0,False,False,True,1,0,False,True,False,False,False,6004,552,64338,0,0,340,1
152,"Pucker Up",623,0,623,623,623,623,0,True,True,True,3,0,False,False,False,False,False,20018,553,64120,8046,8047,0,1
153,"Power Up",4825,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,6005,554,64339,8048,8049,343,1
154,"Eastern Bow",4829,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,2,555,64340,8050,8051,68016,1
155,"Squats",5803,5812,0,0,0,0,0,False,False,False,2,25,False,True,False,False,False,11002,556,64341,8052,8053,373,1
156,"Push-ups",5800,5799,0,0,0,0,0,False,False,False,2,26,False,True,False,False,False,11003,557,64342,8054,8055,373,1
157,"Sit-ups",5802,5801,0,0,0,0,0,False,False,False,2,27,False,True,False,False,False,11004,558,64343,8056,8057,373,1
158,"Breath Control",5804,5813,0,0,0,0,0,False,False,False,2,28,False,True,False,False,False,11005,559,64344,8058,8059,373,1
159,"Converse",5810,0,4830,5811,5811,0,0,True,True,True,1,0,False,True,False,False,False,6006,560,64345,8060,8061,0,1
160,"Concentrate",624,0,624,624,624,624,0,True,True,True,3,0,False,False,False,False,False,20019,561,64121,8062,8063,0,1
161,"Confused",625,0,625,625,625,625,0,True,True,True,3,0,False,False,False,False,False,20020,562,64122,8064,8065,0,1
162,"Simper",6215,0,6215,6215,6215,6215,0,True,True,True,3,0,False,False,False,False,False,20021,563,64123,8066,8067,0,1
163,"Beam",6216,0,6216,6216,6216,6216,0,True,True,True,3,0,False,False,False,False,False,20022,564,64124,8068,8069,0,1
164,"Attention",5806,5805,0,0,0,0,0,False,False,False,2,29,False,True,False,False,False,11006,565,64346,8070,8071,375,1
165,"At Ease",5808,5807,0,0,0,0,0,False,False,False,2,30,False,True,False,False,False,11007,566,64347,8072,8073,376,1
166,"Box",5809,5814,0,0,0,0,0,False,False,False,2,31,False,True,False,False,False,11008,567,64348,8074,8075,68498,1
167,"Ritual Prayer",6219,6218,0,0,0,0,0,False,False,False,2,32,False,True,False,False,False,10020,568,64349,8076,8077,374,1
168,"",0,0,0,0,0,0,0,False,False,False,0,0,False,False,False,False,False,0,0,0,0,0,0,0
169,"Tremble",6233,6232,0,0,0,0,0,False,False,False,2,37,False,True,False,False,False,11011,570,64358,8098,8099,386,1
170,"Winded",6235,6234,0,0,0,0,0,False,False,False,2,38,False,True,False,False,False,11012,571,64359,8100,8101,385,1
171,"Aback",6220,0,6221,6221,6221,0,0,True,True,True,1,0,False,True,False,False,False,5022,572,64360,8102,8103,387,1
172,"Greeting",6222,0,6223,6223,6223,0,0,True,True,True,1,0,False,True,False,False,False,5,573,64361,8104,8105,68558,1
173,"Box Step",6258,6257,0,0,0,0,0,False,False,False,2,39,False,True,False,False,False,10101,574,64362,8106,8107,260,1
174,"Side Step",6260,6259,0,0,0,0,0,False,False,False,2,40,False,True,False,False,False,10102,575,64363,8108,8109,261,1
175,"Ultima",6251,0,0,0,0,0,0,False,False,False,2,0,False,True,False,False,False,12004,576,64364,8110,8111,262,1
176,"Yol Dance",6231,6230,0,0,0,0,0,False,False,False,2,41,False,True,False,False,False,10100,577,64365,8112,8113,269,1
177,"",0,0,0,0,0,0,0,False,False,False,0,0,False,False,False,False,False,0,0,0,0,0,0,0
178,"Splash",6252,0,0,0,6255,0,0,False,True,False,1,0,False,True,False,False,False,5103,579,64366,8114,8115,270,1
179,"",6254,0,0,0,6256,0,0,False,True,False,1,0,False,True,False,False,False,0,0,64366,8114,8115,270,1
180,"Sweat",6237,6236,0,0,0,0,0,False,False,False,2,42,False,True,False,False,False,11009,581,64367,8116,8117,263,1
181,"Shiver",6239,6238,0,0,0,0,0,False,False,False,2,43,False,True,False,False,False,11010,582,64368,8118,8119,264,1
182,"Elucidate",6224,0,6225,6225,6225,0,0,True,True,True,1,0,False,True,False,False,False,6007,583,64369,8120,8121,265,1
183,"Ponder",6261,0,6261,6261,6261,6261,0,True,True,True,3,0,False,False,False,False,False,20027,584,64129,8122,8123,68612,1
184,"Wink (Left)",6262,0,6262,6262,6262,6262,0,True,True,True,3,0,False,False,False,False,False,20005,585,64130,8124,8125,0,1
185,"Get Fantasy",6294,6293,0,0,0,0,0,False,False,False,2,44,False,True,False,False,False,10103,586,64370,8126,8127,393,1
186,"Popoto Step",6296,6295,0,0,0,0,0,False,False,False,2,45,False,True,False,False,False,10104,587,64371,8128,8129,394,1
187,"Hum",6271,6270,0,0,0,0,0,False,False,False,2,46,False,True,False,False,False,10107,588,64372,8130,8131,68688,1
188,"Confirm",6273,6272,0,0,0,0,0,False,False,False,2,47,False,True,False,False,False,11013,589,64373,8132,8133,395,1
189,"Scheme",6275,6274,0,0,0,0,0,False,False,False,2,48,False,True,False,False,False,11014,590,64374,8134,8135,396,1
190,"Endure",6253,0,6253,6253,6253,6253,0,True,True,True,3,0,False,False,False,False,False,20028,591,64131,8136,8137,68684,1
191,"Tomestone",6302,0,0,6303,6303,0,0,True,True,True,1,0,False,True,False,False,False,6020,592,64375,8138,8139,406,1
192,"Heel Toe",6299,6298,0,0,0,0,0,False,False,False,2,49,False,True,False,False,False,10105,593,64376,8140,8141,232,1
193,"Goobbue Do",6301,6300,0,0,0,0,0,False,False,False,2,50,False,True,False,False,False,10106,594,64377,8142,8143,233,1
194,"Gratuity",6297,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,3100,595,64378,8144,8145,68700,1
195,"Fist Pump",6278,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,3101,596,64379,8146,8147,234,1
196,"Reprimand",6277,6276,0,0,0,0,0,False,False,False,2,51,False,True,False,False,False,11015,597,64380,8148,8149,235,1
197,"Senor Sabotender",6250,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,3102,598,64381,8150,8151,236,1
198,"Manderville Mambo",6305,6304,0,0,0,0,0,False,False,False,2,52,False,True,False,False,False,10108,599,64382,8152,8153,68704,1
199,"Lali-ho",7333,0,7334,7334,7334,0,0,True,True,True,1,0,False,True,False,False,False,13,600,64383,8154,8155,69095,1
200,"Simulation M",6307,6306,0,0,0,0,0,False,False,False,2,53,False,True,False,False,False,12005,601,64384,8156,8157,75,1
201,"Simulation F",6309,6308,0,0,0,0,0,False,False,False,2,54,False,True,False,False,False,12006,602,64385,8158,8159,75,1
202,"Toast",6310,0,6311,6311,6311,0,0,False,True,True,1,0,False,True,False,False,False,3103,603,64386,8160,8161,76,1
203,"Lean",6280,6279,0,0,0,0,0,False,False,False,2,55,False,True,False,False,False,11502,604,64388,0,0,77,1
204,"Headache",6312,0,0,6313,6313,0,0,True,True,True,1,0,False,True,False,False,False,5023,605,64387,8162,8163,78,1
205,"Snap",7348,0,7349,7349,7349,0,0,True,True,True,1,0,False,True,False,False,False,3104,606,64389,8164,8165,68,1
206,"Break Fast",7355,0,0,7356,7356,0,0,True,True,True,1,0,False,True,False,False,False,6040,607,64390,8166,8167,69,1
207,"Read",7357,0,0,7358,7359,0,0,True,True,True,1,0,False,True,False,False,False,6070,608,64391,8168,8169,70,1
208,"Insist",7353,0,6314,7354,7354,0,0,True,True,True,1,0,False,True,False,False,False,6021,609,64393,8170,8171,71,1
209,"Consider",7350,0,7352,7351,7351,0,0,True,True,True,1,0,False,True,False,False,False,6072,610,64392,8172,8173,279,1
210,"Wasshoi",7389,7388,0,0,0,0,0,False,False,False,2,56,False,True,False,False,False,10109,611,64394,8174,8175,271,1
211,"Flower Shower",7390,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,3105,612,64395,8176,8177,272,1
212,"Flame Dance",7409,7408,0,0,0,0,0,False,False,False,2,57,False,True,False,False,False,10110,613,64396,8178,8179,273,1
213,"High Five",7393,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,6101,614,64397,8180,8181,275,1
214,"Guard",7401,7400,0,0,0,0,0,False,False,False,2,58,False,True,False,False,False,11503,615,64398,8182,8183,276,1
215,"Malevolence",7403,7402,0,0,0,0,0,False,False,False,2,59,False,True,False,False,False,11504,616,64399,8184,8185,277,1
216,"Bee's Knees",7392,7391,0,0,0,0,0,False,False,False,2,60,False,True,False,False,False,10111,617,64400,8186,8187,278,1
217,"Lali Hop",7419,7418,0,0,0,0,0,False,False,False,2,61,False,True,False,False,False,10112,618,64401,8188,8189,274,1
218,"Change Pose",7405,7404,0,0,0,0,0,False,False,False,4,0,False,False,False,False,False,0,0,0,0,0,0,1
219,"Change Pose",7407,7406,0,0,0,0,0,False,False,False,4,0,False,False,False,False,False,0,0,0,0,0,0,1
220,"Eat Rice Ball",8005,0,0,8006,8006,0,0,True,True,True,1,0,False,True,False,False,False,6041,621,64402,8190,8191,414,1
221,"Eat Apple",8007,0,0,8008,8008,0,0,True,True,True,1,0,False,True,False,False,False,6042,622,64403,8192,8193,415,1
222,"Wring Hands",7396,7395,0,0,0,0,0,False,False,False,2,62,False,True,False,False,False,11505,623,64404,8194,8195,416,550
223,"Sweep Up",8016,8015,0,0,0,0,0,False,False,False,2,63,False,True,False,False,False,11506,624,64405,8196,8197,417,1
