key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
70,1,2087,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0.3,1.2,False,False,True,False,False,76,76,872,-1,0,0,0,False,False
71,1,1711,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.2,False,False,True,False,False,76,76,872,-1,0,0,0,False,False
72,1,2094,0,0,0,False,9786,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,3,False,False,True,False,False,0,76,0,-1,20,0,0,False,False
73,1,2112,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,0.7,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
74,1,107,0,0,0,False,9823,False,0,False,0,False,0,False,0,False,0,False,0,0,True,False,0,0,2,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
75,1,0,0,0,1653,False,10716,False,10714,False,10715,False,11063,False,0,False,0,False,0,0,True,False,0,0,1,False,True,True,False,False,117,117,0,-1,0,0,0,False,False
76,1,0,0,0,1654,False,10713,False,10717,False,10715,False,11063,False,0,False,0,False,0,0,True,False,0,0,1,False,True,True,False,False,117,117,0,-1,0,0,0,False,False
77,1,862,0,0,835,False,9996,False,9775,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.2,False,False,True,False,False,76,76,0,-1,20,0,0,False,False
78,1,2128,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2,False,False,True,False,False,76,76,0,-1,50,0,0,False,False
79,1,0,0,0,1655,False,10713,False,10714,False,10718,False,11063,False,0,False,0,False,0,0,True,False,0,0,1,False,True,True,False,False,117,117,0,-1,0,0,0,False,False
80,1,0,0,0,1650,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,True,True,False,False,0,0,0,-1,0,0,0,False,False
81,1,0,0,0,1651,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,True,True,False,False,0,0,0,-1,0,0,0,False,False
82,1,0,0,0,1652,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,True,True,False,False,0,0,0,-1,0,0,0,False,False
83,1,480,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
84,1,2230,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.3,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
85,3,0,0,516,964,False,11191,False,11192,False,11482,False,11193,False,0,False,0,False,0,0,True,False,0,0,1,False,False,True,False,False,0,0,11784,-1,0,7626,1,False,False
86,1,2251,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2.5,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
87,1,2252,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2.5,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
88,1,2253,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2.5,False,False,True,False,False,0,0,870,-1,0,0,0,False,False
89,1,2254,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2.5,False,False,True,False,False,0,0,12209,-1,0,0,0,False,False
90,1,2255,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2.5,False,False,True,False,False,0,0,12209,-1,0,0,0,False,False
91,1,2249,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
92,1,2250,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
93,1,2274,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
94,0,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,False,False
95,0,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,False,False
96,3,0,0,526,963,False,13423,False,13424,False,13425,False,13426,False,0,False,0,False,0,0,True,False,0,0,1,False,False,True,False,False,0,0,11784,-1,0,7627,2,False,False
97,1,2264,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
98,1,2127,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,7,False,False,True,False,False,76,598,0,-1,0,0,0,False,False
99,1,1699,0,0,292,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2.5,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
100,1,2272,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
101,1,1409,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.4,False,False,True,False,False,76,76,11717,-1,0,3648,0,False,False
102,1,1906,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,4,False,False,True,False,False,76,76,11961,-1,0,3496,0,False,False
103,1,297,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,3,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
104,1,735,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.5,False,False,True,False,False,76,76,11959,-1,0,3447,0,False,False
105,1,1350,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,3,False,False,True,False,False,76,76,0,-1,0,3606,0,False,False
106,1,283,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2.5,False,False,True,False,False,76,76,12062,-1,0,3042,0,False,False
107,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
108,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
109,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
110,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
111,1,1665,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2,False,False,True,False,False,76,76,12066,-1,0,3568,0,False,False
112,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
113,1,1063,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2,False,False,True,False,False,76,76,12068,-1,0,3568,0,False,False
114,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
115,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
116,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
117,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
118,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
119,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
120,1,1714,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0.1,1,False,False,True,False,False,76,76,12075,-1,0,3740,0,False,False
121,1,1872,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,76,76,12076,-1,0,3630,0,False,False
122,1,1294,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,76,76,12077,-1,0,3630,0,False,False
123,1,1848,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.3,False,False,True,False,False,76,76,13215,-1,0,3783,0,False,False
124,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
125,1,1369,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2.5,False,False,True,False,False,76,76,12080,-1,0,3606,0,False,False
126,1,1449,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.8,False,False,True,False,False,76,76,12081,-1,0,3661,0,False,False
127,1,782,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.8,False,False,True,False,False,76,76,12082,-1,0,3189,0,False,False
128,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
129,1,1772,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,76,76,12084,-1,0,3763,0,False,False
130,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
131,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
132,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
133,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
134,1,1632,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.3,False,False,True,False,False,76,76,12089,-1,0,3680,0,False,False
135,1,1276,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.2,False,False,True,False,False,76,76,12090,-1,0,3628,0,False,False
136,1,1012,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.5,False,False,True,False,False,76,76,12091,-1,0,3519,0,False,False
137,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
138,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
139,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
140,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
141,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
142,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
143,1,0,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1,False,False,True,False,False,0,0,0,-1,0,0,0,False,False
144,1,1314,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.2,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
145,1,50,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,6,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
146,1,950,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,1.6,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
147,1,279,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,1.2,4,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
148,1,1609,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,3,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
149,1,374,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,3,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
150,1,202,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,3,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
151,1,382,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,2.8,2.3,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
152,1,224,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
153,1,2185,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
154,1,381,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,2.3,2.3,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
155,1,133,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,3,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
156,1,985,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,3,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
157,1,1761,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0.1,1.8,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
158,1,381,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,2.3,2.3,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
159,1,2280,0,0,1669,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,0,2.5,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
160,1,384,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,2.3,2.3,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
161,1,385,0,0,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,False,False,0,2.3,2.3,False,False,True,False,False,76,76,0,-1,0,0,0,False,False
