key,0
29,"Using the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Summon Seraph<UIGlow>01</UIGlow><UIForeground>01</UIForeground> replaces Eos or Selene with Seraph. The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Faerie Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will indicate how much time remains before she must return."
30,"Arcana Gauge"
31,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Arcana Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> allows astrologians to keep track of which card (arcanum) is currently drawn. An arcanum is drawn by using the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Draw<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, and is placed in the middle of the gauge. Using the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Play<UIGlow>01</UIGlow><UIForeground>01</UIForeground> command executes the arcanum's corresponding action."
32,"Divination and Arcana Gauges"
33,"Depending on the arcanum used, you will be granted a <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lunar<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Solar<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, or <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Celestial<UIGlow>01</UIGlow><UIForeground>01</UIForeground> astrosign. After three astrosigns have been read from your deck, they can be consumed to use <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Astrodyne<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, whose effects are influenced by the different astrosigns in play."
34,"Lightning Gauge"
35,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lightning Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> indicates a monk's current amount of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Greased Lightning<UIGlow>01</UIGlow><UIForeground>01</UIForeground> as well as the time remaining before the effect fades. <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Greased Lightning<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is accumulated by executing certain weaponskills, improving attack speed and damage dealt.
As a monk or pugilist increases in level, the amount of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Greased Lightning<UIGlow>01</UIGlow><UIForeground>01</UIForeground> that can be stored at one time will increase to a maximum of 4 units."
36,"Chakra Gauge"
37,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Chakra Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> indicates the number of chakra a monk currently has opened. Chakra are opened using the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Meditation<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, or by using certain weaponskills. Opening 5 allows for the execution of the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Steel Peak<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Howling Fist<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 40)."
38,"Lightning Gauge"
39,"The action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Anatman<UIGlow>01</UIGlow><UIForeground>01</UIForeground> temporarily freezes the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Greased Lightning<UIGlow>01</UIGlow><UIForeground>01</UIForeground> timer. While it is frozen, the timer will flash and the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Lightning Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will continue to increase, one unit at a time."
40,"Dragon Gauge"
41,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Dragon Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> indicates the strength of the first brood's gaze. Their gaze can be strengthened by executing <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Mirage Dive<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, up to a maximum of 2 units. When under the brood's full gaze, you can execute <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Geirskogul<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, which grants <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Life of the Dragon<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. So long as this effect remains active, you can execute powerful actions such as <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Nastrond<UIGlow>01</UIGlow><UIForeground>01</UIForeground> or <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Stardiver<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 80)."
42,"Dragon Gauge"
43,"Upon learning the trait <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lance Mastery IV<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, the actions <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Raiden Thrust<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Draconian Fury<UIGlow>01</UIGlow><UIForeground>01</UIForeground> can be executed to sharpen the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Firstminds' Focus<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, up to a maximum of 2 units. Once their focus is fully sharpened, you can execute <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Wyrmwind Thrust<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
44,""
45,"Huton Gauge"
46,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Huton Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> indicates time remaining until the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Huton<UIGlow>01</UIGlow><UIForeground>01</UIForeground> effect fades."
47,"Ninki Gauge"
48,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Ninki Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displays the current amount of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ninki<UIGlow>01</UIGlow><UIForeground>01</UIForeground> a ninja has accumulated. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ninki<UIGlow>01</UIGlow><UIForeground>01</UIForeground> slowly builds inside a ninja's body when certain weaponskills are performed and can be used to execute special ninjutsu such as <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Hellfrog Medium<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Bhavacakra<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 68)."
49,"Sen Gauge"
50,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Sen Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displays which of the 3 <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> effects─<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Setsu<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (top), <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Getsu<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (left), and <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ka<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (right)─are currently accumulated. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is required to perform <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Iaijutsu<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, the number of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> accumulated determining which weaponskill will be executed─1 for <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Higanbana<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, 2 for <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Tenka Goken<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, and 3 for <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Midare Setsugekka<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
51,"Kenki Gauge"
52,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Kenki Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displays the current amount of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kenki<UIGlow>01</UIGlow><UIForeground>01</UIForeground> a samurai has accumulated. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kenki<UIGlow>01</UIGlow><UIForeground>01</UIForeground> slowly builds in a samurai's blade through the successful execution of weaponskills or <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Third Eye<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kenki<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is required to execute special devastating attacks such as <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Hissatsu: Shinten<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Hissatsu: Gyoten<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 54), <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Hissatsu: Guren<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 70), and more."
53,"Song Gauge"
54,"Singing <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Mage's Ballad<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will display the action's corresponding <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Song Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, indicating the effect's time remaining.
If the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Repertoire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> effect is triggered while <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Mage's Ballad<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is being sung, the recast times for <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Bloodletter<UIGlow>01</UIGlow><UIForeground>01</UIForeground> and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Rain of Death<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (learned at level 45) are reduced."
55,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>は<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ベノムバイト/コースティックバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ウィンドバイト/ストームバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>による継続ダメージの命中時に一定確率で発動します。戦歌を使い、詩心を付与させていくことで吟遊詩人の攻撃力を高めることができます。"
56,"Singing <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Army's Paeon<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will display the action's corresponding <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Song Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, indicating the effect's time remaining.
If the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Repertoire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> effect is triggered while <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Army's Paeon<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is being sung, the bard is granted reduced weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay according to the number of stacks accumulated."
57,"Singing the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Wanderer's Minuet<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will display the action's corresponding <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Song Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, indicating the effect's time remaining.
If the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Repertoire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> effect is triggered while the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Wanderer's Minuet<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is being sung, the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Pitch Perfect<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will become available. The potency of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Pitch Perfect<UIGlow>01</UIGlow><UIForeground>01</UIForeground> increases according to the number of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Repertoire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> stacks."
58,"Soul Voice Gauge"
59,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Soul Voice Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> increases in tandem with <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Repertoire<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, and is depleted when using the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Apex Arrow<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
60,"Heat Gauge"
61,"Performing certain weaponskills will increase the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Heat Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, and once it is high enough, the action <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Hypercharge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will become available. Using <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Hypercharge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> overheats your weapon and allows the use of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Heat Blast<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 35) and <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Auto Crossbow<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 52)."
62,"Heat Gauge and Battery Gauge"
63,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Battery Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> accumulates when certain actions are performed and allows the placement of a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Rook Autoturret<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, which will attack your target. It also allows the deployment of an <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Automaton Queen<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (acquired at level 80) to fight alongside you."
64,"Elemental Gauge"
65,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Elemental Gauge<UIGlow>01</UIGlow><UIForeground>01</UIForeground> indicates whether you are under the influence of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Astral Fire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (after casting a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Fire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> spell) or <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Umbral Ice<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (after casting a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Blizzard<UIGlow>01</UIGlow><UIForeground>01</UIForeground> spell). While under the influence of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Astral Fire<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, all <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Fire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> spells will have increased potency, but require more MP to cast. While under the influence of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Umbral Ice<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, all <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Ice<UIGlow>01</UIGlow><UIForeground>01</UIForeground> spells will have reduced cost, and you will have significantly increased MP recovery. Furthermore, when maintaining stacks of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Astral Fire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> or <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Umbral Ice<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, a spell of the opposite element can be cast at no cost."
66,"Coming under the influence of <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Astral Fire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> or <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Umbral Ice<UIGlow>01</UIGlow><UIForeground>01</UIForeground> will grant <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Enochian<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, and set the lower-right corner of the gauge aglow, indicating its effect is active. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Enochian<UIGlow>01</UIGlow><UIForeground>01</UIForeground> increases the potency of magic attacks, as well as unlocks powerful spells such as <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Blizzard IV<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Enochian<UIGlow>01</UIGlow><UIForeground>01</UIForeground> fades when <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Astral Fire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> or <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Umbral Ice<UIGlow>01</UIGlow><UIForeground>01</UIForeground> expires."
67,"Casting <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Freeze<UIGlow>01</UIGlow><UIForeground>01</UIForeground> or <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Blizzard IV<UIGlow>01</UIGlow><UIForeground>01</UIForeground> grants 3 <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Umbral Hearts<UIGlow>01</UIGlow><UIForeground>01</UIForeground> which are represented by the arrows in the gauge's lower-left corner. An <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Umbral Heart<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is consumed each time a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Fire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> spell is cast, nullifying the MP cost increase applied by the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Astral Fire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> status."
