key,0,1,2,3
17.23,3,"1516, 0, 0, 0",307,0
17.24,3,"1517, 0, 0, 0",303,0
17.25,3,"1518, 0, 0, 0",307,0
17.26,3,"1519, 0, 0, 0",303,0
17.27,3,"1520, 0, 0, 0",306,0
17.28,3,"1521, 0, 0, 0",480,0
17.29,3,"1522, 0, 0, 0",480,0
17.30,3,"1523, 0, 0, 0",237,0
17.31,3,"1524, 0, 0, 0",480,0
17.32,3,"1525, 0, 0, 0",304,0
17.33,3,"1526, 0, 0, 0",55,0
17.34,3,"1546, 0, 0, 0",480,0
17.35,3,"1650, 0, 0, 0",480,0
18.0,2,"29, 0, 0, 0",0,0
18.1,2,"30, 0, 0, 0",0,0
18.2,2,"25, 0, 0, 0",0,0
18.3,3,"1613, 0, 0, 0",8,0
18.4,3,"1614, 0, 0, 0",8,0
18.5,3,"1615, 0, 0, 0",8,0
18.6,3,"1616, 0, 0, 0",8,0
18.7,3,"1617, 0, 0, 0",8,0
18.8,3,"1618, 0, 0, 0",480,0
18.9,3,"1619, 0, 0, 0",8,0
18.10,3,"1620, 0, 0, 0",8,0
18.11,3,"1621, 0, 0, 0",8,0
18.12,3,"1622, 0, 0, 0",480,0
18.13,3,"1623, 0, 0, 0",8,0
18.14,3,"1624, 0, 0, 0",8,0
18.15,3,"1625, 0, 0, 0",8,0
18.16,3,"1626, 0, 0, 0",8,0
18.17,3,"1627, 0, 0, 0",8,0
18.18,3,"1628, 0, 0, 0",8,0
18.19,3,"1629, 0, 0, 0",8,0
18.20,3,"1630, 0, 0, 0",8,0
18.21,3,"1631, 0, 0, 0",480,0
18.22,3,"1632, 0, 0, 0",8,0
18.23,3,"1633, 0, 0, 0",480,0
18.24,3,"1634, 0, 0, 0",8,0
18.25,3,"1635, 0, 0, 0",480,0
18.26,3,"1636, 0, 0, 0",480,0
19.0,1,"2305, 0, 0, 0",0,0
19.1,1,"2329, 0, 0, 0",0,0
19.2,3,"1669, 0, 0, 0",480,0
19.3,0,"0, 0, 0, 0",0,0
20.0,2,"31, 0, 0, 0",0,0
20.1,2,"25, 0, 0, 0",0,0
20.2,2,"30, 0, 0, 0",0,0
20.3,0,"0, 0, 0, 0",0,0
21.0,0,"0, 0, 0, 0",0,0
22.0,3,"1380, 0, 0, 0",303,0
22.1,3,"1382, 0, 0, 0",303,0
22.2,3,"1548, 0, 0, 0",303,0
22.3,3,"1549, 0, 0, 0",303,0
22.4,3,"1777, 0, 0, 0",303,0
22.5,3,"1671, 0, 0, 0",303,0
22.6,3,"1761, 0, 0, 0",303,0
22.7,3,"1384, 0, 0, 0",303,0
22.8,3,"1550, 0, 0, 0",480,0
22.9,3,"1763, 0, 0, 0",302,0
22.10,3,"1551, 0, 0, 0",552,0
22.11,3,"1552, 0, 0, 0",303,0
22.12,3,"1553, 0, 0, 0",303,0
22.13,3,"1554, 0, 0, 0",303,0
22.14,3,"1555, 0, 0, 0",611,0
22.15,3,"1556, 0, 0, 0",611,0
22.16,3,"1557, 0, 0, 0",480,0
22.17,0,"0, 0, 0, 0",0,0
23.0,3,"1676, 0, 0, 0",304,0
23.1,3,"1528, 0, 0, 0",304,0
23.2,3,"1531, 0, 0, 0",304,0
23.3,3,"1529, 0, 0, 0",304,0
23.4,3,"1530, 0, 0, 0",480,0
23.5,3,"1535, 0, 0, 0",298,0
23.6,3,"1536, 0, 0, 0",304,0
23.7,3,"456, 0, 0, 0",304,0
23.8,3,"1532, 0, 0, 0",304,0
23.9,3,"1534, 0, 0, 0",480,0
23.10,2,"6, 0, 0, 0",0,0
23.11,2,"7, 0, 0, 0",0,0
23.12,0,"0, 0, 0, 0",0,0
24.0,3,"351, 0, 0, 0",65,0
24.1,3,"556, 0, 0, 0",9,0
24.2,0,"0, 0, 0, 0",0,0
25.0,3,"506, 0, 0, 0",155,0
25.1,3,"505, 0, 0, 0",154,0
25.2,3,"508, 0, 0, 0",157,0
25.3,3,"982, 0, 0, 0",151,0
25.4,3,"559, 0, 0, 0",230,0
26.0,3,"950, 0, 0, 0",198,0
26.1,3,"941, 0, 0, 0",198,0
26.2,0,"0, 0, 0, 0",0,0
27.0,3,"1209, 0, 0, 0",558,0
27.1,3,"1448, 0, 0, 0",316,0
27.2,3,"1450, 0, 0, 0",316,0
27.3,3,"1378, 0, 0, 0",316,0
27.4,0,"0, 0, 0, 0",0,0
28.0,3,"987, 0, 0, 0",71,0
29.0,3,"337, 0, 0, 0",100,0
30.0,3,"1011, 0, 0, 0",180,0
30.1,3,"995, 0, 0, 0",180,0
30.2,3,"954, 0, 0, 0",187,0
30.3,3,"1012, 0, 0, 0",187,0
30.4,3,"337, 0, 0, 0",100,0
31.0,3,"701, 0, 0, 0",23,0
32.0,3,"855, 0, 0, 0",18,0
32.1,3,"856, 0, 0, 0",18,0
32.2,3,"705, 0, 0, 0",18,0
32.3,3,"337, 0, 0, 0",100,0
32.4,3,"860, 0, 0, 0",17,0
32.5,3,"513, 0, 0, 0",167,0
33.0,3,"1033, 0, 0, 0",34,0
33.1,3,"1036, 0, 0, 0",145,0
33.2,3,"629, 0, 0, 0",219,0
33.3,3,"1035, 0, 0, 0",219,0
33.4,3,"628, 0, 0, 0",219,0
34.0,3,"1144, 0, 0, 0",480,0
35.0,3,"1427, 0, 0, 0",254,0
35.1,3,"1428, 0, 0, 0",254,0
35.2,3,"1432, 0, 0, 0",2,0
35.3,3,"1433, 0, 0, 0",215,0
35.4,3,"1435, 0, 0, 0",215,0
35.5,0,"0, 0, 0, 0",0,0
36.0,2,"44, 0, 0, 0",0,0
36.1,5,"78, 0, 0, 0",0,0
36.2,3,"1860, 0, 0, 0",305,0
36.3,3,"1864, 0, 0, 0",9,0
36.4,3,"1865, 0, 0, 0",9,0
36.5,3,"1869, 0, 0, 0",305,0
36.6,3,"1873, 0, 0, 0",480,0
36.7,1,"2663, 0, 0, 0",0,0
36.8,1,"2691, 0, 0, 0",0,0
36.9,1,"2692, 0, 0, 0",0,0
36.10,1,"2693, 0, 0, 0",0,0
36.11,1,"2694, 0, 0, 0",0,0
36.12,1,"2695, 0, 0, 0",0,0
36.13,0,"0, 0, 0, 0",0,0
37.0,2,"44, 0, 0, 0",0,0
37.1,5,"78, 0, 0, 0",0,0
37.2,3,"2089, 0, 0, 0",480,0
37.3,3,"2090, 0, 0, 0",305,0
37.4,3,"1864, 0, 0, 0",9,0
37.5,3,"1865, 0, 0, 0",9,0
37.6,3,"2092, 0, 0, 0",305,0
37.7,3,"2095, 0, 0, 0",480,0
37.8,3,"2098, 0, 0, 0",305,0
37.9,1,"2802, 0, 0, 0",0,0
37.10,1,"2803, 0, 0, 0",0,0
37.11,1,"2804, 0, 0, 0",0,0
37.12,1,"2806, 0, 0, 0",0,0
37.13,1,"2807, 0, 0, 0",0,0
37.14,1,"2808, 0, 0, 0",0,0
37.15,1,"2810, 0, 0, 0",0,0
38.0,3,"941, 0, 0, 0",640,0
38.1,3,"1903, 0, 0, 0",653,0
38.2,3,"1898, 0, 0, 0",646,0
38.3,3,"1884, 0, 0, 0",333,0
38.4,3,"1886, 0, 0, 0",648,0
38.5,3,"1891, 0, 0, 0",649,0
38.6,3,"1893, 0, 0, 0",333,0
38.7,3,"1894, 0, 0, 0",333,0
38.8,3,"1895, 0, 0, 0",333,0
38.9,0,"0, 0, 0, 0",0,0
39.0,1,"2756, 0, 0, 0",0,0
39.1,3,"1949, 0, 0, 0",655,0
39.2,3,"1953, 0, 0, 0",480,0
40.0,3,"1963, 0, 0, 0",16,0
40.1,3,"1973, 0, 0, 0",16,0
41.0,2,"46, 0, 0, 0",0,0
41.1,3,"2172, 0, 0, 0",480,0
41.2,3,"2173, 0, 0, 0",480,0
42.0,1,"2743, 0, 0, 0",0,0
42.1,1,"2750, 0, 0, 0",0,0
42.2,1,"2751, 0, 0, 0",0,0
42.3,1,"2752, 0, 0, 0",0,0
42.4,1,"2753, 0, 0, 0",0,0
42.5,2,"45, 0, 0, 0",0,0
42.6,2,"41, 0, 0, 0",0,0
42.7,2,"42, 0, 0, 0",0,0
42.8,2,"43, 0, 0, 0",0,0
42.9,3,"2008, 0, 0, 0",647,0
42.10,3,"2009, 0, 0, 0",647,0
42.11,3,"2010, 0, 0, 0",647,0
42.12,3,"2011, 0, 0, 0",647,0
42.13,3,"2020, 0, 0, 0",480,0
42.14,3,"2021, 0, 0, 0",480,0
42.15,3,"2025, 0, 0, 0",666,0
42.16,3,"2025, 0, 0, 0",667,0
42.17,3,"2026, 0, 0, 0",629,0
42.18,3,"2027, 0, 0, 0",668,0
42.19,3,"2032, 0, 0, 0",661,0
42.20,3,"2034, 0, 0, 0",480,0
42.21,3,"2035, 0, 0, 0",480,0
42.22,3,"2036, 0, 0, 0",480,0
42.23,3,"2042, 0, 0, 0",659,0
42.24,3,"2047, 0, 0, 0",664,0
42.25,3,"2048, 0, 0, 0",403,0
42.26,3,"2049, 0, 0, 0",662,0
42.27,3,"2012, 0, 0, 0",647,0
42.28,3,"2014, 0, 0, 0",647,0
43.0,1,"2791, 0, 0, 0",0,0
43.1,1,"2793, 0, 0, 0",0,0
43.2,1,"2796, 0, 0, 0",0,0
43.3,1,"2798, 0, 0, 0",0,0
43.4,1,"2799, 0, 0, 0",0,0
43.5,3,"1921, 0, 0, 0",6,0
43.6,3,"2182, 0, 0, 0",6,0
43.7,3,"1940, 0, 0, 0",673,0
43.8,3,"2177, 0, 0, 0",673,0
43.9,3,"1932, 0, 0, 0",641,0
43.10,3,"1923, 0, 0, 0",480,0
43.11,3,"2140, 0, 0, 0",480,0
43.12,0,"0, 0, 0, 0",0,0
44.0,1,"2823, 0, 0, 0",0,0
44.1,1,"2824, 0, 0, 0",0,0
44.2,1,"2825, 0, 0, 0",0,0
44.3,3,"2109, 0, 0, 0",636,0
44.4,3,"2111, 0, 0, 0",636,0
44.5,3,"2159, 0, 0, 0",636,0
44.6,3,"2119, 0, 0, 0",670,0
45.0,1,"3000, 0, 0, 0",0,0
45.1,1,"2978, 0, 0, 0",0,0
45.2,1,"2984, 0, 0, 0",0,0
45.3,1,"2985, 0, 0, 0",0,0
45.4,3,"2294, 0, 0, 0",731,0
45.5,3,"2295, 0, 0, 0",731,0
45.6,3,"2296, 0, 0, 0",739,0
45.7,3,"2297, 0, 0, 0",739,0
45.8,3,"2302, 0, 0, 0",480,0
45.9,3,"2310, 0, 0, 0",730,0
45.10,3,"2311, 0, 0, 0",730,0
45.11,3,"2313, 0, 0, 0",730,0
45.12,3,"2314, 0, 0, 0",730,0
45.13,3,"2336, 0, 0, 0",732,0
45.14,0,"0, 0, 0, 0",0,0
46.0,1,"3136, 0, 0, 0",0,0
46.1,3,"2493, 0, 0, 0",655,0
46.2,3,"2499, 0, 0, 0",480,0
47.0,3,"2510, 0, 0, 0",16,0
47.1,3,"2520, 0, 0, 0",16,0
48.0,2,"46, 0, 0, 0",0,0
48.1,3,"2544, 0, 0, 0",480,0
48.2,3,"2545, 0, 0, 0",480,0
49.0,1,"3148, 0, 0, 0",0,0
49.1,1,"3154, 0, 0, 0",0,0
49.2,1,"3155, 0, 0, 0",0,0
49.3,1,"3156, 0, 0, 0",0,0
49.4,1,"3157, 0, 0, 0",0,0
49.5,2,"45, 0, 0, 0",0,0
49.6,2,"41, 0, 0, 0",0,0
49.7,2,"42, 0, 0, 0",0,0
49.8,2,"43, 0, 0, 0",0,0
49.9,3,"2558, 0, 0, 0",647,0
49.10,3,"2559, 0, 0, 0",647,0
49.11,3,"2570, 0, 0, 0",480,0
49.12,3,"2571, 0, 0, 0",480,0
49.13,3,"2575, 0, 0, 0",666,0
49.14,3,"2575, 0, 0, 0",667,0
49.15,3,"2576, 0, 0, 0",629,0
49.16,3,"2577, 0, 0, 0",668,0
49.17,3,"2582, 0, 0, 0",661,0
49.18,3,"2584, 0, 0, 0",480,0
49.19,3,"2585, 0, 0, 0",480,0
49.20,3,"2586, 0, 0, 0",480,0
49.21,3,"2592, 0, 0, 0",659,0
49.22,3,"2597, 0, 0, 0",664,0
49.23,3,"2598, 0, 0, 0",403,0
49.24,3,"2599, 0, 0, 0",662,0
49.25,3,"2560, 0, 0, 0",647,0
49.26,3,"2562, 0, 0, 0",647,0
49.27,0,"0, 0, 0, 0",0,0
50.0,3,"2206, 0, 0, 0",735,0
50.1,3,"2239, 0, 0, 0",32,0
50.2,3,"2228, 0, 0, 0",239,0
50.3,3,"2229, 0, 0, 0",239,0
50.4,3,"2230, 0, 0, 0",480,0
50.5,3,"2234, 0, 0, 0",480,0
50.6,3,"2235, 0, 0, 0",239,0
50.7,3,"2236, 0, 0, 0",480,0
50.8,3,"2210, 0, 0, 0",725,0
50.9,3,"2212, 0, 0, 0",329,0
50.10,3,"2213, 0, 0, 0",480,0
50.11,3,"2220, 0, 0, 0",736,0
50.12,3,"2218, 0, 0, 0",726,0
50.13,1,"2968, 0, 0, 0",0,0
50.14,1,"2994, 0, 0, 0",0,0
50.15,1,"2995, 0, 0, 0",0,0
50.16,1,"2971, 0, 0, 0",0,0
50.17,1,"2972, 0, 0, 0",0,0
51.0,1,"3016, 0, 0, 0",0,0
51.1,1,"3017, 0, 0, 0",0,0
51.2,1,"3018, 0, 0, 0",0,0
51.3,1,"3019, 0, 0, 0",0,0
51.4,1,"3020, 0, 0, 0",0,0
51.5,3,"2332, 0, 0, 0",770,0
51.6,3,"2333, 0, 0, 0",772,0
51.7,3,"2334, 0, 0, 0",772,0
51.8,3,"2335, 0, 0, 0",772,0
51.9,3,"446, 0, 0, 0",229,0
51.10,3,"2375, 0, 0, 0",229,0
52.0,1,"3009, 0, 0, 0",0,0
52.1,1,"3012, 0, 0, 0",0,0
52.2,1,"3013, 0, 0, 0",0,0
52.3,1,"3014, 0, 0, 0",0,0
52.4,1,"3010, 0, 0, 0",0,0
52.5,2,"51, 0, 0, 0",0,0
52.6,3,"2317, 0, 0, 0",348,0
52.7,3,"2326, 0, 0, 0",348,0
52.8,3,"2327, 0, 0, 0",480,0
52.9,3,"2328, 0, 0, 0",480,0
52.10,3,"2324, 0, 0, 0",785,0
52.11,3,"2321, 0, 0, 0",348,0
52.12,3,"2329, 0, 0, 0",348,0
52.13,3,"2322, 0, 0, 0",783,0
52.14,3,"2323, 0, 0, 0",784,0
52.15,3,"2324, 0, 0, 0",785,0
52.16,3,"2330, 0, 0, 0",768,0
52.17,3,"2331, 0, 0, 0",768,0
52.18,3,"2319, 0, 0, 0",348,0
52.19,3,"2333, 0, 0, 0",772,0
52.20,3,"2334, 0, 0, 0",772,0
52.21,3,"2335, 0, 0, 0",772,0
52.22,3,"2332, 0, 0, 0",770,0
53.0,1,"3021, 0, 0, 0",0,0
53.1,1,"3022, 0, 0, 0",0,0
53.2,1,"3023, 0, 0, 0",0,0
53.3,1,"3024, 0, 0, 0",0,0
53.4,1,"3030, 0, 0, 0",0,0
53.5,3,"1875, 0, 0, 0",776,0
53.6,3,"969, 0, 0, 0",776,0
53.7,3,"1725, 0, 0, 0",780,0
53.8,3,"2337, 0, 0, 0",780,0
53.9,3,"558, 0, 0, 0",230,0
53.10,3,"2338, 0, 0, 0",230,0
53.11,3,"564, 0, 0, 0",230,0
53.12,3,"2339, 0, 0, 0",701,0
53.13,3,"2340, 0, 0, 0",701,0
53.14,3,"966, 0, 0, 0",701,0
53.15,3,"900, 0, 0, 0",701,0
53.16,3,"969, 0, 0, 0",701,0
54.0,1,"3031, 0, 0, 0",0,0
54.1,1,"3032, 0, 0, 0",0,0
54.2,1,"3033, 0, 0, 0",0,0
54.3,1,"3034, 0, 0, 0",0,0
54.4,1,"3078, 0, 0, 0",0,0
54.5,2,"57, 0, 0, 0",0,0
54.6,2,"56, 0, 0, 0",0,0
54.7,3,"2351, 0, 0, 0",347,0
54.8,3,"2345, 0, 0, 0",347,0
54.9,3,"2348, 0, 0, 0",480,0
54.10,3,"2353, 0, 0, 0",347,0
54.11,3,"2346, 0, 0, 0",347,0
54.12,3,"2408, 0, 0, 0",347,0
54.13,3,"1236, 0, 0, 0",380,0
54.14,3,"1237, 0, 0, 0",380,0
54.15,3,"2344, 0, 0, 0",480,0
54.16,3,"2349, 0, 0, 0",347,0
55.0,1,"3025, 0, 0, 0",0,0
55.1,1,"3026, 0, 0, 0",0,0
55.2,1,"3027, 0, 0, 0",0,0
55.3,1,"3028, 0, 0, 0",0,0
55.4,1,"3029, 0, 0, 0",0,0
55.5,3,"2342, 0, 0, 0",664,0
55.6,3,"2343, 0, 0, 0",664,0
55.7,3,"564, 0, 0, 0",660,0
55.8,3,"2341, 0, 0, 0",660,0
55.9,3,"618, 0, 0, 0",778,0
55.10,3,"612, 0, 0, 0",778,0
55.11,3,"2447, 0, 0, 0",781,0
55.12,3,"2448, 0, 0, 0",773,0
55.13,0,"0, 0, 0, 0",0,0
56.0,1,"3040, 0, 0, 0",0,0
56.1,1,"3042, 0, 0, 0",0,0
56.2,1,"3043, 0, 0, 0",0,0
56.3,1,"3047, 0, 0, 0",0,0
56.4,1,"3046, 0, 0, 0",0,0
56.5,2,"53, 0, 0, 0",0,0
56.6,3,"2441, 0, 0, 0",251,0
56.7,3,"2379, 0, 0, 0",251,0
56.8,3,"2380, 0, 0, 0",251,0
56.9,3,"2382, 0, 0, 0",251,0
56.10,3,"2383, 0, 0, 0",251,0
56.11,3,"2384, 0, 0, 0",480,0
56.12,3,"2377, 0, 0, 0",251,0
56.13,3,"2378, 0, 0, 0",480,0
56.14,3,"2371, 0, 0, 0",786,0
56.15,3,"2374, 0, 0, 0",292,0
56.16,3,"2372, 0, 0, 0",293,0
56.17,3,"2373, 0, 0, 0",294,0
56.18,3,"2385, 0, 0, 0",251,0
56.19,3,"2386, 0, 0, 0",251,0
56.20,3,"2440, 0, 0, 0",480,0
56.21,3,"2443, 0, 0, 0",738,0
56.22,0,"0, 0, 0, 0",0,0
57.0,1,"3035, 0, 0, 0",0,0
57.1,1,"3036, 0, 0, 0",0,0
57.2,1,"3037, 0, 0, 0",0,0
57.3,1,"3039, 0, 0, 0",0,0
57.4,3,"2361, 0, 0, 0",349,0
57.5,3,"2365, 0, 0, 0",791,0
57.6,3,"2366, 0, 0, 0",791,0
