40,TEXT_KINGWZ404_05489_TODO_16,
41,TEXT_KINGWZ404_05489_TODO_17,
42,TEXT_KINGWZ404_05489_TODO_18,
43,TEXT_KINGWZ404_05489_TODO_19,
44,TEXT_KINGWZ404_05489_TODO_20,
45,TEXT_KINGWZ404_05489_TODO_21,
46,TEXT_KINGWZ404_05489_TODO_22,
47,TEXT_KINGWZ404_05489_TODO_23,
48,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_001,"Cette chère Player ! Il me faut à nouveau vous remercier pour la façon exemplaire dont vous avez accompagné les membres de l'académie de magie, sur Oizys."
49,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_002,"Mon intellect supérieur me dit que sur cette planète également, vous avez largement contribué à l'avancée des recherches."
50,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_003,"Et ça tombe bien, puisqu'une fois encore, nous allons recevoir de prestigieux invités, absents lors de la précédente visite. Nous ferons le point sur l'avancée du projet, et discuterons de cette fameuse civilisation perdue. L'échange sera à n'en pas douter passionnant."
51,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_004,"Leur navette devrait bientôt atterrir. Que diriez-vous d'aller les accueillir avec moi ? Votre présence sera très appréciée, j'en suis certain."
52,TEXT_KINGWZ404_05489_RURUSHA_000_005,"Player ! Et Theorizingway ! Merci à vous pour l'invitation, je n'en demandais pas tant."
53,TEXT_KINGWZ404_05489_RURUSHA_000_006,"En tant qu'archéologue, je suis davantage habituée à scruter le sol qu'à lever les yeux vers les étoiles. Pourtant, j'avoue m'être prise d'une véritable passion pour l'exploration spatiale ! Cela m'a ouvert de nouvelles perspectives, pour mon plus grand bonheur."
54,TEXT_KINGWZ404_05489_RURUSHA_000_007,"Il va sans dire que j'ai suivi avec beaucoup d'intérêt l'exposé de Qih Aliapoh à son retour d'Oizys. Pour nous qui soutenons indirectement le projet d'exploration cosmique, c'est une chance inouïe de pouvoir séjourner parmi vous, sur de lointaines planètes."
55,TEXT_KINGWZ404_05489_RURUSHA_000_008,"Aussi, je me suis permis de proposer à deux camarades de m'accompagner dans cette aventure..."
56,TEXT_KINGWZ404_05489_JUDE_000_009,"Player, si je pensais vous revoir ici ! Vous savez, j'ai reçu des compliments pour ma lunette astronomique ; c'est ce qui m'a valu d'être assigné à l'étude des images du Stellascope."
57,TEXT_KINGWZ404_05489_JUDE_000_010,"Évidemment, ça ne fait pas encore de moi un scien­ti­fi­que de premier rang ; avec Jeromere, on est, disons, de jeunes apprentis prometteurs... En revanche, j'ai participé activement à la découverte de nouvelles planètes, et ça, ça n'a pas de prix !"
58,TEXT_KINGWZ404_05489_JUDE_000_011,"Rendez-vous compte : me voilà sur Auxesia, cet astre que je n'avais jamais connu qu'à travers la lunette d'un télescope et une poignée d'images floues... Autant vous dire que je vais savourer chaque instant passé ici – avec une pensée pour le pauvre Jeromere resté au bercail !"
59,TEXT_KINGWZ404_05489_HINAGESHI_000_012,"Bonsoir Player ! Eh bien, on m'avait dit qu'Auxesia abritait des vestiges encore intacts, mais je ne m'attendais pas à un décor aussi époustouflant !"
60,TEXT_KINGWZ404_05489_HINAGESHI_000_013,"Dylise travaille ici, n'est-ce pas ? C'est une de mes anciennes camarades de classe au sein du département d'anthropologie de l'académie. À l'époque déjà, elle brillait par son énergie et sa passion. On peut dire qu'elle a enfin trouvé un terrain de jeu à sa hauteur."
61,TEXT_KINGWZ404_05489_HINAGESHI_000_014,"Quant à moi, le professeur Tankin m'a chargée de rédiger un rapport complet dont il entend faire profiter tous nos collègues. Je vais m'y atteler avec joie, mais j'aimerais aussi lui ramener, disons... un souvenir plus personnel !"
62,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_015,"J'ai prévenu nos équipes, tout est paré pour la visite ! Le professeur Rurusha et vous pouvez dès à présent faire le tour des points d'intérêt que je vous ai notés."
63,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_016,"Player... S'il y a quelqu'un ici qui s'est démené sur le front de l'exploration, c'est bien vous !"
64,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_017,"Voulez-vous bien accompagner cette fois encore nos invités, et leur offrir votre point de vue de femme de terrain ?"
65,TEXT_KINGWZ404_05489_HINAGESHI_000_018,"Oh oui ! Nous aimerions entendre ce que les bénévoles du projet ont à dire sur les spécificités de cette planète. Pour ne rien vous cacher, il y a déjà dans cette ville un certain nombre de vestiges qui nous intriguent au plus haut point, le professeur Rurusha et moi !"
66,TEXT_KINGWZ404_05489_JUDE_000_019,"J'ai cru comprendre que les Nagylvi possédaient une maîtrise avancée de la magie. Si je peux m'inspirer de leurs con­struc­tions pour améliorer mes lunettes astronomiques... Enfin bref, commençons par aller voir la tour appelée “Pousse vivace”, si vous le voulez bien ! "
67,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_020,"D'après mon programme, leur visite devrait débuter par la Pousse vivace, la tour située sur la Parcelle verdoyante. Prenez soin de nos trois invités, et répondez à toutes leurs questions, d'accord ? "
68,TEXT_KINGWZ404_05489_HINAGESHI_000_030,Alors cette grande tour qui ressemble à un tronc d'arbre est un ordinateur géant !? Je ne sais même pas par quel angle l'observer... Que ferait le professeur Tankin à ma place ?
69,TEXT_KINGWZ404_05489_RURUSHA_000_031,"J'ai entendu dire qu'au départ, cet endroit était entièrement recouvert de verdure, sans aucune passerelle pour l'atteindre. Je n'ose imaginer le travail de fourmi qui a dû être réalisé pour ouvrir un passage..."
70,TEXT_KINGWZ404_05489_JUDE_000_032,"Merci de nous avoir rejoints, Player ! En ce qui me concerne, ce sont surtout les dispositifs de contrôle éthéréens des Nagylvi qui m'intéressent."
71,TEXT_KINGWZ404_05489_JUDE_000_033,"Comme je l'ai évoqué, Jeromere et moi avons aidé les Loporrites à observer l'univers à l'aide du Stellascope. Nous leur avons notamment prêté notre lunette d'astromancien, et avons analysé l'éther des planètes candidates à l'exploration."
72,TEXT_KINGWZ404_05489_JUDE_000_034,"Certaines ont retenu notre attention : en effet, elles avaient en commun d'être enveloppées d'un éther bien particulier. C'était entre autres le cas d'Oizys, dont nous avons longuement observé les images."
73,TEXT_KINGWZ404_05489_JUDE_000_035,"Figurez-vous que cette signature éthérée est encore plus manifeste sur Auxesia. Ce qui m'amène à cette tour, au centre... Elle a été modelée à partir de la végétation environnante, n'est-ce pas ? Peut-être joue-t-elle un rôle central dans le réseau éthéré de la ville ?"
74,TEXT_KINGWZ404_05489_Q1_000_000,Que répondez-vous ?
75,TEXT_KINGWZ404_05489_A1_000_001,"Oui, tout a été édifié grâce à la magie, sans le moindre chantier."
76,TEXT_KINGWZ404_05489_A1_000_002,"Oui, la tour est un point névralgique du réseau qui parcourt toute la planète."
77,TEXT_KINGWZ404_05489_JUDE_000_037,"Je vois... Cette tour offre un ancrage au flux éthéré, en même temps qu'elle illustre le génie de ceux qui l'ont construite. Un véritable monument visible à des malms à la ronde !"
78,TEXT_KINGWZ404_05489_RURUSHA_000_038,C'est peut-être l'une des ca­rac­té­ris­ti­ques les plus remarquables de cette civilisation ancestrale : la fusion parfaite entre la ville et l'environnement ; la nature qui devient matière à modeler par le biais de la magie.
79,TEXT_KINGWZ404_05489_RURUSHA_000_039,"Pour ma part, j'ai mis à disposition du projet les méthodes de déchiffrage éthéréen que j'avais utilisées lors de mes recherches sur la Dhyata dorée."
80,TEXT_KINGWZ404_05489_RURUSHA_000_040,Elles sont réemployées de façon com­plè­te­ment différente ici ; j'ai néanmoins entendu dire qu'elles avaient grandement facilité l'étude des cristaux d'Oizys et des vestiges de cette planète.
81,TEXT_KINGWZ404_05489_RURUSHA_000_041,"La recherche avancera d'autant plus vite si nous pouvons non seulement discuter avec la conscience des Nagylvi, mais aussi déchiffrer les traces écrites qu'ils ont laissées derrière eux. "
82,TEXT_KINGWZ404_05489_JUDE_000_042,"C'est génial qu'on ait tous pu contribuer au projet, chacun dans notre domaine ! Quelle immense fierté pour l'académie de magie !"
83,TEXT_KINGWZ404_05489_HINAGESHI_000_043,Et si on se remettait en route ? Notre prochaine destination est la cité de la Feuillaison. J'ai hâte de découvrir tout ce qu'Auxesia recèle de merveilles !
84,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_049,"Après la Parcelle verdoyante, nos invités devraient normalement se diriger vers la cité de la Feuillaison. Ils comptent sur vous, alors dépêchez-vous de les rejoindre !"
85,TEXT_KINGWZ404_05489_JUDE_000_050,"Il y a une telle variété dans les con­struc­tions des Nagylvi... Ça ne m'étonnerait pas que leur civilisation ait été, à un moment donné, plus avancée que la nôtre ! Dommage que Jeromere ne soit pas venu voir ça au lieu de purger des heures de colle..."
86,TEXT_KINGWZ404_05489_RURUSHA_000_051,"Il paraît que les habitants d'Auxesia ont disparu il y a plusieurs dizaines de milliers d'années. Pourtant, ces vestiges sont dans un état de conservation remarquable."
87,TEXT_KINGWZ404_05489_HINAGESHI_000_052,Héhé... Un simple coup d'œil aux alentours et je l'ai tout de suite compris !
88,TEXT_KINGWZ404_05489_HINAGESHI_100_052,"Nous sommes dans un ancien quartier résidentiel, n'est-ce pas ? D'où cet emplacement à l'écart des plus grandes con­struc­tions."
89,TEXT_KINGWZ404_05489_HINAGESHI_000_053,"Et il n'y a pas que ça : entre l'architecture distinctive des bâtisses et les arbres soigneusement plantés qu'on distingue à l'intérieur, tout porte à croire qu'il s'agit d'un lieu conçu pour le repos."
90,TEXT_KINGWZ404_05489_HINAGESHI_000_054,"Il faudra que je demande à Dylise si elle a découvert des indices sur le mode de vie des Nagylvi. Hé hé, voilà qui titille ma curiosité au plus haut point !"
91,TEXT_KINGWZ404_05489_HINAGESHI_000_055,"... Ben quoi, Player ? Ça vous étonne de me voir si enthousiaste ? Je ne suis pas que l'épouse du professeur Tankin, mais aussi une anthropologue à part entière, vous savez !"
92,TEXT_KINGWZ404_05489_RURUSHA_000_056,"C'est la marque de fabrique de nos étudiants de changer com­plè­te­ment de visage une fois sur le terrain ! Comme vous l'avez remarqué, Hinageshi est rayonnante d'entrain depuis qu'on a posé le pied sur cette planète."
93,TEXT_KINGWZ404_05489_RURUSHA_000_057,Nous avons là une belle occasion d'unir nos forces entre archéologues et anthropologues. L'intérieur des maisons semble encore en bon état ; à nous d'appliquer nos méthodes de recherche respectives pour retracer l'histoire des lieux.
94,TEXT_KINGWZ404_05489_JUDE_000_058,"Si on se penche sur le rôle du réseau éthéré au sein des foyers, même le département d'astronomie pourrait se retrouver impliqué ! À commencer par Jeromere ; il a du recul et une bonne intuition sur ce genre de sujets."
95,TEXT_KINGWZ404_05489_HINAGESHI_000_063,"On l'invitera au prochain voyage ! En ce qui me concerne, je vais prendre un maximum de notes cette fois-ci pour qu'avec le professeur Tankin, on puisse tenter de reconstituer le mode de vie des Nagylvi."
96,TEXT_KINGWZ404_05489_RURUSHA_000_059,"Dans ce cas, je pense que l'on va s'attarder ici encore un peu. Vous pouvez y aller, Player. Nous retournerons auprès de Theorizingway une fois nos observations terminées."
97,TEXT_KINGWZ404_05489_RURUSHA_000_060,"Nous allons approfondir notre visite de ce quartier. Ça risque de prendre du temps, alors ne nous attendez pas."
98,TEXT_KINGWZ404_05489_HINAGESHI_000_061,Le professeur Tankin serait venu s'il n'avait pas des conférences à préparer. Je me demande ce qu'il aurait pensé de cet endroit...
99,TEXT_KINGWZ404_05489_HINAGESHI_100_061,"Et sinon, en guise de souvenir... enfin, je veux dire, d'échantillon... j'ai trouvé une petite plante en forme de cœur. J'espère que ça lui plaira !"
100,TEXT_KINGWZ404_05489_JUDE_000_062,"Je suis profane en matière d'archéologie et d'anthropologie ; mais j'observe la méthode de travail de mes deux consœurs ici présentes, et c'est très instructif ! J'aurai matière à flamber devant Jeromere, haha."
101,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_070,"Player, vous n'êtes pas avec nos invités ? ... Ah, ils ont décidé de poursuivre la visite de façon autonome... Dans ce cas, attendons qu'ils reviennent."
102,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_071,"Vous voilà de retour ! Alors, comment était votre balade sur Auxesia ?"
103,TEXT_KINGWZ404_05489_RURUSHA_000_072,"Passionnante de bout en bout ! J'avais pu découvrir cette planète grâce aux images capturées par nos outils d'observation : mais c'est une expérience radicalement différente de s'y promener, et de contempler la cité des Nagylvi dans toute son immensité. "
104,TEXT_KINGWZ404_05489_RURUSHA_000_073,"En arpentant ces routes qu'ils ont laissées, j'avais presque l'impression de marcher parmi eux."
105,TEXT_KINGWZ404_05489_RURUSHA_000_074,"Or, la première étape du travail d'un archéologue est justement d'imaginer le passé. Cette visite m'a été très précieuse dans le sens où elle m'a rappelée aux fondamentaux de ma profession."
106,TEXT_KINGWZ404_05489_HINAGESHI_000_075,"Je partage ce sentiment. Même si en l'occurrence, le rôle du département d'anthropologie se résume à soutenir les recherches de Dylise..."
107,TEXT_KINGWZ404_05489_HINAGESHI_000_076,Reste que je suis persuadée que les vestiges autour ne sont que la partie émergée de l'iceberg. J'ai étudié assez de cultures différentes sur Ætherys pour deviner que les Nagylvi possèdent une histoire hors du commun !
108,TEXT_KINGWZ404_05489_HINAGESHI_000_077,"Une telle découverte, forcément, ça galvanise ! Je vais rentrer à l'académie, et me donner à fond dans mes propres recherches... Le professeur Tankin ne va pas en revenir !"
109,TEXT_KINGWZ404_05489_JUDE_000_078,"Quant à moi, eh bien... Disons que j'avais déjà séjourné sur Phaenna ; mais c'est la première fois que je pose le pied sur une planète dont j'ai participé à la découverte ; alors forcément, je suis un peu ému..."
110,TEXT_KINGWZ404_05489_JUDE_000_079,Quand je pense que chaque astre qui brille dans le ciel abrite peut-être des décors comme ceux qu'on a vus... voire des civilisations aussi avancées que celle des Nagylvi...
111,TEXT_KINGWZ404_05489_JUDE_000_080,"Disons-le, j'ai moi aussi l'impression d'avoir redécouvert mon travail grâce à cette expérience. Et j'espère ne jamais perdre le respect et la passion que j'ai pour l'univers et les étoiles !"
112,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_081,"Fort bien, fort bien ! Si l'excursion s'est avérée en­ri­chis­san­te pour vous, alors je suis comblé !"
113,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_082,"Avec trois planètes au compteur, on peut dire que l'exploration spatiale est d'ores et déjà une discipline en marche."
114,TEXT_KINGWZ404_05489_THEORIZINGWAY_000_083,"Elle aura besoin de gens passionnés comme vous, Jude, pour lui offrir ses lettres de noblesse !"
115,TEXT_KINGWZ404_05489_RURUSHA_000_084,Je n'oublierai pas de m'entretenir avec le professeur T'laqa Tia ainsi que Debroye au sujet de leur visite d'Oizys. Je verrai d'ailleurs avec eux s'il est envisageable d'ouvrir un département des sciences spatiales à l'académie !
116,TEXT_KINGWZ404_05489_JUDE_000_085,Un département des sciences spatiales ? Ça donne envie ! Je suis sûr que ça attirerait plein d'étudiants d'autres sections... y compris ce cher Jeromere !
117,TEXT_KINGWZ404_05489_HINAGESHI_000_086,"Per­son­nel­le­ment, je suis prête à suivre le professeur Tankin partout où il enseignera. Je l'imagine déjà, les yeux perdus dans le firmament, en train de déclamer son amour pour l'univers... Ce serait tellement romantique !"
118,TEXT_KINGWZ404_05489_SEARCHINGWAY_000_087,"Professeur Rurusha, Hinageshi, Jude, je vous souhaite la bienvenue sur Auxesia ! Avez-vous vu des choses in­té­res­santes depuis votre arrivée ?"
119,TEXT_KINGWZ404_05489_RURUSHA_000_088,Searchingway ! Ça faisait longtemps !
120,TEXT_KINGWZ404_05489_HINAGESHI_000_089,"Ah, avant que j'oublie ! Qih Aliapoh m'a dit que je ne pouvais pas retourner sur Ætherys sans avoir caressé les oreilles d'un Loporrite. Tu permets ?"
121,TEXT_KINGWZ404_05489_SEARCHINGWAY_000_090,"Heeeein !? Qu'est-ce que vous avez toutes avec mes oreilles !? Je sais qu'elles sont scien­ti­fi­quement remarquables, mais quand même !"
