key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
25,3,5,True,16,49,20,61,0,False,0,0,0,0,0,False,0,0,0,0
26,3,4,True,16,49,20,61,0,False,0,0,0,0,0,False,0,0,0,0
27,3,2,True,16,49,20,61,0,False,0,0,0,0,0,False,0,0,0,0
28,3,3,True,16,50,20,62,0,False,0,0,0,0,0,False,0,0,0,0
29,3,1,True,16,49,20,61,0,False,0,0,0,0,0,False,0,0,0,0
30,3,37,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
31,3,42,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
32,3,39,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
33,3,40,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
34,3,41,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
35,3,38,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
36,3,5,True,16,67,20,84,0,False,0,0,0,0,0,False,0,0,0,0
37,3,4,True,16,67,20,84,0,False,0,0,0,0,0,False,0,0,0,0
38,3,2,True,16,67,20,84,0,False,0,0,0,0,0,False,0,0,0,0
39,3,3,True,16,70,20,87,0,False,0,0,0,0,0,False,0,0,0,0
40,3,1,True,16,67,20,84,0,False,0,0,0,0,0,False,0,0,0,0
41,3,37,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
42,3,42,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
43,3,39,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
44,3,40,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
45,3,41,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
46,3,38,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
47,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
48,3,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
49,3,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
50,3,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
51,3,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
52,3,3,True,8,8,10,10,0,False,0,0,0,0,0,False,0,0,0,0
53,3,3,True,8,10,10,12,0,False,0,0,0,0,0,False,0,0,0,0
54,3,44,False,1,0,1,0,3,False,1,0,1,0,22,False,1,0,1,0
55,3,44,True,8,3,10,4,3,True,8,3,10,4,22,True,8,3,10,4
56,3,44,True,8,6,10,7,3,True,8,6,10,7,22,True,8,5,10,6
57,3,44,True,8,8,10,10,3,True,8,9,10,11,22,True,8,7,10,9
58,3,44,True,8,10,10,13,3,True,8,10,10,13,22,True,8,9,10,11
59,3,44,True,8,13,10,16,3,True,8,12,10,15,27,True,8,10,10,13
60,3,44,True,8,14,10,17,3,True,8,15,10,19,27,True,8,11,10,14
61,3,6,False,1,0,1,0,3,False,1,0,1,0,22,False,1,0,1,0
62,3,6,True,8,3,10,4,3,True,8,3,10,4,46,True,8,3,10,4
63,3,6,True,8,4,10,5,3,True,8,4,10,5,46,True,8,4,10,5
64,3,6,True,8,8,10,10,3,True,8,9,10,11,46,True,8,7,10,9
65,3,6,True,8,11,10,14,3,True,8,12,10,15,46,True,8,10,10,13
66,3,6,True,8,14,10,17,3,True,8,15,10,19,46,True,8,11,10,14
67,3,6,True,8,18,10,22,3,True,8,20,10,25,44,True,8,14,10,17
68,3,46,True,8,2,10,3,3,False,1,0,1,0,22,False,1,0,1,0
69,3,46,True,8,4,10,5,3,True,8,2,10,2,22,True,8,2,10,3
70,3,46,True,8,4,10,5,3,True,8,2,10,3,27,True,8,2,10,3
71,3,46,True,8,6,10,8,3,True,8,4,10,5,22,True,8,3,10,4
72,3,46,True,8,7,10,9,3,True,8,5,10,6,44,True,8,4,10,5
73,3,46,True,8,9,10,11,3,True,8,6,10,7,6,True,8,4,10,5
74,3,46,True,8,14,10,17,3,True,8,9,10,11,6,True,8,7,10,9
75,3,46,True,8,22,10,27,3,True,8,15,10,19,6,True,8,11,10,14
76,3,46,True,8,24,10,30,3,True,8,18,10,23,44,True,8,13,10,16
77,3,11,True,10,10,13,12,0,False,0,0,0,0,0,False,0,0,0,0
78,3,11,True,10,17,13,21,0,False,0,0,0,0,0,False,0,0,0,0
79,3,11,True,10,21,13,26,0,False,0,0,0,0,0,False,0,0,0,0
80,3,11,True,10,24,13,30,0,False,0,0,0,0,0,False,0,0,0,0
81,3,11,True,10,26,13,33,0,False,0,0,0,0,0,False,0,0,0,0
82,3,11,True,10,34,13,43,0,False,0,0,0,0,0,False,0,0,0,0
83,3,70,True,10,38,12,47,11,True,4,14,5,17,0,False,0,0,0,0
84,3,70,True,10,49,12,61,11,True,4,14,5,18,0,False,0,0,0,0
85,3,72,True,6,6,7,7,73,True,2,2,3,3,0,False,0,0,0,0
86,3,72,True,6,7,7,9,10,True,2,8,3,10,0,False,0,0,0,0
87,3,72,True,6,8,7,10,73,True,2,3,3,4,0,False,0,0,0,0
88,3,72,True,6,9,7,11,73,True,2,3,3,4,0,False,0,0,0,0
89,3,72,True,6,10,7,12,10,True,2,9,3,11,0,False,0,0,0,0
90,3,72,True,6,14,7,17,10,True,2,10,3,12,0,False,0,0,0,0
91,3,72,True,6,14,7,17,73,True,2,6,3,7,0,False,0,0,0,0
92,3,72,True,6,15,7,19,73,True,2,6,3,8,0,False,0,0,0,0
93,3,72,True,6,19,7,24,73,True,2,8,3,10,0,False,0,0,0,0
94,3,71,True,8,4,10,5,0,False,0,0,0,0,0,False,0,0,0,0
95,3,71,True,8,8,10,10,0,False,0,0,0,0,0,False,0,0,0,0
96,3,71,True,8,12,10,15,0,False,0,0,0,0,0,False,0,0,0,0
97,3,71,True,8,14,10,17,0,False,0,0,0,0,0,False,0,0,0,0
98,3,71,True,8,16,10,20,0,False,0,0,0,0,0,False,0,0,0,0
99,3,71,True,8,18,10,23,0,False,0,0,0,0,0,False,0,0,0,0
100,3,71,True,8,22,10,27,0,False,0,0,0,0,0,False,0,0,0,0
101,3,71,True,8,25,10,31,0,False,0,0,0,0,0,False,0,0,0,0
102,3,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
103,3,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
104,3,3,True,8,2,10,2,0,False,0,0,0,0,0,False,0,0,0,0
105,3,3,True,8,2,10,2,0,False,0,0,0,0,0,False,0,0,0,0
106,3,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
107,3,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
108,3,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
109,3,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
110,3,3,True,6,6,7,8,0,False,0,0,0,0,0,False,0,0,0,0
111,3,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
112,3,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
113,3,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
114,3,19,True,8,2,10,3,3,False,1,0,1,0,22,False,1,0,1,0
115,3,19,True,8,5,10,6,3,True,8,3,10,4,22,True,8,2,10,3
116,3,19,True,8,6,10,8,3,True,8,4,10,5,22,True,8,3,10,4
117,3,19,True,8,7,10,9,3,True,8,4,10,5,27,True,8,3,10,4
118,3,19,True,8,10,10,12,3,True,8,6,10,7,45,True,8,5,10,6
119,3,19,True,8,10,10,13,3,True,8,6,10,8,22,True,8,6,10,7
120,3,19,True,8,13,10,16,3,True,8,8,10,10,45,True,8,6,10,8
121,3,19,True,8,18,10,23,3,True,8,11,10,14,22,True,8,10,10,12
122,3,19,True,8,22,10,27,3,True,8,15,10,19,22,True,8,11,10,14
123,3,19,True,8,24,10,30,3,True,8,18,10,23,22,True,8,13,10,16
124,3,19,True,8,26,10,33,3,True,8,22,10,28,27,True,8,14,10,17
125,3,10,True,6,19,7,24,72,True,2,2,3,3,0,False,0,0,0,0
126,3,10,True,6,19,7,24,73,False,5,0,6,0,0,False,0,0,0,0
127,3,10,True,6,20,7,25,73,True,2,2,3,3,0,False,0,0,0,0
128,3,10,True,6,21,7,26,72,True,2,3,3,4,0,False,0,0,0,0
129,3,10,True,6,22,7,27,72,True,2,3,3,4,0,False,0,0,0,0
130,3,10,True,6,23,7,29,73,True,2,5,3,6,0,False,0,0,0,0
131,3,10,True,6,24,7,30,72,True,2,6,3,7,0,False,0,0,0,0
132,3,10,True,6,24,7,31,73,True,2,6,3,8,0,False,0,0,0,0
133,3,22,True,8,3,10,4,3,False,1,0,1,0,45,False,1,0,1,0
134,3,22,True,8,3,10,4,3,False,1,0,1,0,46,False,1,0,1,0
135,3,22,True,8,3,10,4,3,True,8,2,10,2,46,False,1,0,1,0
136,3,22,True,8,3,10,4,3,True,8,2,10,2,27,False,1,0,1,0
137,3,22,True,8,5,10,6,3,True,8,2,10,3,45,True,8,2,10,3
138,3,22,True,8,6,10,7,3,True,8,3,10,4,45,True,8,3,10,4
139,3,22,True,8,7,10,9,3,True,8,4,10,5,27,True,8,3,10,4
140,3,22,True,8,13,10,16,3,True,8,8,10,10,27,True,8,6,10,8
141,3,22,True,8,14,10,17,3,True,8,9,10,11,45,True,8,7,10,9
142,3,22,True,8,17,10,21,3,True,8,10,10,13,27,True,8,9,10,11
143,3,22,True,8,22,10,27,3,True,8,15,10,19,27,True,8,11,10,14
144,3,22,True,8,24,10,30,3,True,8,18,10,23,27,True,8,13,10,16
145,3,27,True,8,26,10,33,3,True,8,22,10,28,22,True,8,14,10,17
146,3,45,True,8,2,10,3,3,False,1,0,1,0,22,False,1,0,1,0
147,3,45,True,8,4,10,5,3,True,8,2,10,2,22,True,8,2,10,3
148,3,45,True,8,4,10,5,3,True,8,2,10,3,27,True,8,2,10,3
149,3,45,True,8,5,10,6,3,True,8,2,10,3,19,True,8,2,10,3
150,3,45,True,8,6,10,7,3,True,8,3,10,4,27,True,8,3,10,4
151,3,45,True,8,7,10,9,3,True,8,4,10,5,0,False,0,0,0,0
152,3,45,True,8,8,10,10,3,True,8,5,10,6,44,True,8,4,10,5
153,3,45,True,8,10,10,12,3,True,8,6,10,8,22,True,8,5,10,6
154,3,45,True,8,14,10,18,3,True,8,9,10,11,22,True,8,7,10,9
155,3,45,True,8,21,10,26,3,True,8,12,10,15,22,True,8,10,10,13
156,3,45,True,8,22,10,27,3,True,8,15,10,19,22,True,8,11,10,14
157,3,45,True,8,24,10,30,3,True,8,18,10,23,44,True,8,13,10,16
158,3,70,True,12,8,15,10,0,False,0,0,0,0,0,False,0,0,0,0
159,3,70,True,12,12,15,15,0,False,0,0,0,0,0,False,0,0,0,0
160,3,70,True,12,16,15,20,0,False,0,0,0,0,0,False,0,0,0,0
161,3,70,True,12,20,15,25,0,False,0,0,0,0,0,False,0,0,0,0
162,3,70,True,12,24,15,30,0,False,0,0,0,0,0,False,0,0,0,0
163,3,70,True,12,32,15,40,0,False,0,0,0,0,0,False,0,0,0,0
164,3,73,True,6,6,7,7,0,False,0,0,0,0,0,False,0,0,0,0
165,3,73,True,6,6,7,7,10,True,2,8,3,10,0,False,0,0,0,0
166,3,73,True,6,6,7,8,72,True,2,2,3,3,0,False,0,0,0,0
167,3,73,True,6,8,7,10,72,True,2,3,3,4,0,False,0,0,0,0
168,3,73,True,6,10,7,12,10,True,2,9,3,11,0,False,0,0,0,0
169,3,73,True,6,11,7,14,10,True,2,9,3,11,0,False,0,0,0,0
170,3,73,True,6,13,7,16,72,True,2,5,3,6,0,False,0,0,0,0
171,3,73,True,6,15,7,19,10,True,2,10,3,12,0,False,0,0,0,0
172,3,73,True,6,22,7,28,10,True,2,10,3,12,0,False,0,0,0,0
173,3,27,True,8,2,10,3,3,False,1,0,1,0,22,False,1,0,1,0
174,3,27,True,8,5,10,6,3,True,8,2,10,3,44,False,1,0,1,0
175,3,27,True,8,6,10,8,3,True,8,4,10,5,22,True,8,3,10,4
176,3,27,True,8,8,10,10,3,True,8,5,10,6,44,True,8,4,10,5
177,3,27,True,8,10,10,13,3,True,8,6,10,8,22,True,8,6,10,7
178,3,27,True,8,19,10,24,3,True,8,11,10,14,22,True,8,10,10,12
179,3,27,True,8,22,10,27,3,True,8,15,10,19,22,True,8,11,10,14
180,3,27,True,4,14,4,14,3,True,4,9,4,9,68,False,2,0,2,0
181,3,45,True,4,22,4,22,3,True,4,15,4,15,68,False,3,0,3,0
182,3,46,True,4,22,4,22,3,True,4,15,4,15,68,False,3,0,3,0
183,3,22,True,4,20,4,20,3,True,4,12,4,12,68,False,2,0,2,0
184,3,6,True,4,5,4,5,3,True,4,6,4,6,68,False,2,0,2,0
185,3,3,True,4,3,4,3,0,False,0,0,0,0,68,False,1,0,1,0
186,3,3,True,4,10,4,10,0,False,0,0,0,0,68,False,1,0,1,0
187,3,46,True,4,12,4,12,3,True,4,7,4,7,68,False,2,0,2,0
188,3,44,True,4,4,4,4,3,True,4,5,4,5,68,False,2,0,2,0
189,3,27,True,4,21,4,21,3,True,4,13,4,13,68,False,3,0,3,0
190,3,3,True,4,18,4,18,0,False,0,0,0,0,68,False,2,0,2,0
191,3,3,True,4,13,4,13,0,False,0,0,0,0,68,False,2,0,2,0
192,3,72,True,6,24,7,30,71,True,8,38,10,48,69,False,2,0,2,0
193,3,6,True,8,19,10,24,3,True,8,26,10,33,46,True,8,15,10,19
194,3,6,True,8,30,10,37,3,True,8,28,10,35,44,True,8,18,10,22
195,3,6,True,8,30,10,38,3,True,8,29,10,36,46,True,8,18,10,23
196,3,46,True,8,27,10,34,3,True,8,24,10,30,22,True,8,14,10,18
197,3,46,True,8,29,10,36,3,True,8,27,10,34,27,True,8,18,10,22
198,3,46,True,8,30,10,37,3,True,8,28,10,35,22,True,8,18,10,22
199,3,46,True,8,30,10,38,3,True,8,29,10,36,44,True,8,18,10,23
200,3,19,True,8,29,10,36,3,True,8,27,10,34,27,True,8,18,10,22
201,3,19,True,8,28,10,35,3,True,8,26,10,33,22,True,8,15,10,19
202,3,19,True,8,30,10,37,3,True,8,28,10,35,22,True,8,18,10,22
203,3,19,True,8,30,10,38,3,True,8,29,10,36,27,True,8,18,10,23
204,3,44,True,8,18,10,23,3,True,8,26,10,32,19,True,8,15,10,19
205,3,44,True,8,30,10,37,3,True,8,28,10,35,45,True,8,18,10,22
206,3,22,True,8,29,10,36,3,True,8,27,10,34,27,True,8,18,10,22
207,3,27,True,8,30,10,37,3,True,8,28,10,35,22,True,8,18,10,22
208,3,22,True,8,30,10,38,3,True,8,29,10,36,44,True,8,18,10,23
209,3,45,True,8,30,10,37,3,True,8,28,10,35,27,True,8,18,10,22
210,3,45,True,8,29,10,36,3,True,8,27,10,34,44,True,8,18,10,22
211,3,45,True,8,30,10,37,3,True,8,28,10,35,44,True,8,18,10,22
212,3,11,True,10,38,13,48,70,True,4,22,5,28,0,False,0,0,0,0
213,3,71,True,10,54,12,68,70,True,4,23,5,29,0,False,0,0,0,0
214,3,70,True,10,60,12,75,11,True,4,15,5,19,0,False,0,0,0,0
215,3,71,True,10,58,12,73,11,True,4,15,5,19,0,False,0,0,0,0
216,3,11,True,12,40,15,50,71,True,4,25,5,31,0,False,0,0,0,0
217,3,73,True,6,26,7,32,10,True,3,13,4,16,0,False,0,0,0,0
218,3,72,True,6,26,7,32,73,True,2,10,3,13,0,False,0,0,0,0
219,3,10,True,6,30,7,38,73,True,2,11,3,14,0,False,0,0,0,0
220,3,73,True,6,29,7,36,72,True,2,10,3,13,0,False,0,0,0,0
221,3,72,True,6,30,7,37,10,True,3,15,4,19,0,False,0,0,0,0
222,3,6,True,4,19,4,19,3,True,4,26,4,26,68,False,3,0,3,0
223,3,45,True,4,28,4,28,3,True,4,26,4,26,68,False,3,0,3,0
224,3,46,True,4,28,4,28,3,True,4,26,4,26,68,False,3,0,3,0
225,3,22,True,4,28,4,28,3,True,4,26,4,26,68,False,3,0,3,0
226,3,44,True,4,19,4,19,3,True,4,26,4,26,68,False,3,0,3,0
227,3,19,True,4,28,4,28,3,True,4,26,4,26,68,False,3,0,3,0
228,3,1,True,16,70,20,87,0,False,0,0,0,0,0,False,0,0,0,0
229,3,2,True,16,70,20,87,0,False,0,0,0,0,0,False,0,0,0,0
230,3,3,True,16,71,20,89,0,False,0,0,0,0,0,False,0,0,0,0
231,3,4,True,16,70,20,87,0,False,0,0,0,0,0,False,0,0,0,0
232,3,5,True,16,70,20,87,0,False,0,0,0,0,0,False,0,0,0,0
233,3,22,False,2,0,3,0,3,False,1,0,1,0,44,False,1,0,1,0
234,3,27,True,8,30,10,38,3,True,8,29,10,36,45,True,8,18,10,23
235,3,46,True,8,29,10,36,3,True,8,27,10,34,6,True,8,18,10,22
236,3,3,True,4,6,4,6,0,False,0,0,0,0,68,False,2,0,2,0
237,3,6,True,4,28,4,28,3,True,4,27,4,27,68,False,3,0,3,0
238,3,1,True,16,76,20,95,0,False,0,0,0,0,0,False,0,0,0,0
239,3,2,True,16,76,20,95,0,False,0,0,0,0,0,False,0,0,0,0
240,3,3,True,16,75,20,94,0,False,0,0,0,0,0,False,0,0,0,0
241,3,4,True,16,76,20,95,0,False,0,0,0,0,0,False,0,0,0,0
242,3,5,True,16,76,20,95,0,False,0,0,0,0,0,False,0,0,0,0
243,3,6,True,8,32,10,40,3,True,8,32,10,40,44,True,8,19,10,24
244,3,46,True,8,32,10,40,3,True,8,32,10,40,22,True,8,19,10,24
245,3,19,True,8,32,10,40,3,True,8,32,10,40,44,True,8,19,10,24
246,3,44,True,8,32,10,40,3,True,8,32,10,40,22,True,8,19,10,24
247,3,45,True,8,32,10,40,3,True,8,32,10,40,27,True,8,19,10,24
248,3,71,True,10,70,12,88,70,True,4,30,5,37,0,False,0,0,0,0
249,3,73,True,6,34,7,43,72,True,2,14,3,17,0,False,0,0,0,0
250,3,22,True,8,31,10,39,3,True,8,30,10,38,0,False,0,0,0,0
251,3,45,True,4,29,4,29,3,True,4,28,4,28,68,False,3,0,3,0
252,3,44,True,4,28,4,28,3,True,4,27,4,27,68,False,3,0,3,0
253,3,71,True,7,62,9,77,70,True,5,42,6,53,11,True,3,8,4,10
254,3,72,True,5,27,6,34,73,True,5,27,6,34,10,True,2,10,2,13
255,3,19,True,4,28,4,28,3,True,4,27,4,27,68,False,3,0,3,0
256,3,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
257,3,6,True,8,34,10,42,3,True,8,34,10,43,46,True,8,20,10,25
258,3,46,True,8,34,10,42,3,True,8,34,10,43,27,True,8,20,10,25
259,3,19,True,8,34,10,42,3,True,8,34,10,43,22,True,8,20,10,25
260,3,44,True,8,34,10,42,3,True,8,34,10,43,45,True,8,20,10,25
261,3,22,True,8,34,10,42,3,True,8,34,10,43,44,True,8,20,10,25
262,3,45,True,8,34,10,42,3,True,8,34,10,43,44,True,8,20,10,25
263,3,27,True,8,34,10,42,3,True,8,34,10,43,22,True,8,20,10,25
264,3,1,True,16,81,20,101,0,False,0,0,0,0,0,False,0,0,0,0
265,3,2,True,16,81,20,101,0,False,0,0,0,0,0,False,0,0,0,0
266,3,3,True,16,82,20,102,0,False,0,0,0,0,0,False,0,0,0,0
267,3,4,True,16,81,20,101,0,False,0,0,0,0,0,False,0,0,0,0
268,3,5,True,16,81,20,101,0,False,0,0,0,0,0,False,0,0,0,0
269,3,11,True,9,23,9,23,10,True,5,22,5,22,68,False,2,0,2,0
270,3,51,False,10,0,20,0,68,False,4,0,5,0,0,False,0,0,0,0
271,3,51,False,30,0,40,0,0,False,0,0,0,0,0,False,0,0,0,0
272,3,27,True,4,28,4,28,3,True,4,27,4,27,68,False,3,0,3,0
273,4,6,False,1,0,1,0,3,False,1,0,1,0,0,False,0,0,0,0
274,4,6,False,1,0,1,0,3,False,1,0,1,0,0,False,0,0,0,0
275,4,6,False,1,0,1,0,3,False,1,0,1,0,0,False,0,0,0,0
276,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
277,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
278,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
279,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
280,3,57,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
281,3,60,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
282,3,61,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
283,3,62,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
284,3,63,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
285,3,64,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
286,3,65,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
287,3,66,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
288,3,57,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
289,3,60,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
290,3,61,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
291,3,62,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
292,3,63,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
293,3,64,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
294,3,65,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
295,3,66,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
296,3,69,False,3,0,3,0,0,False,0,0,0,0,0,False,0,0,0,0
297,3,68,False,30,0,30,0,0,False,0,0,0,0,0,False,0,0,0,0
298,3,1,True,20,24000,25,30000,3,True,40,24000,50,30000,5,True,80,24000,100,30000
299,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
300,3,27,True,4,35,4,35,3,True,4,36,4,36,68,False,3,0,3,0
301,3,45,True,4,35,4,35,3,True,4,36,4,36,68,False,3,0,3,0
302,3,46,True,4,34,4,34,3,True,4,36,4,36,68,False,3,0,3,0
303,3,44,True,4,35,4,35,3,True,4,36,4,36,68,False,3,0,3,0
304,3,6,True,8,35,10,44,3,True,8,37,10,46,27,True,8,21,10,26
305,3,6,True,8,34,10,43,3,True,8,35,10,44,0,False,0,0,0,0
306,3,45,True,8,34,10,43,3,True,8,35,10,44,0,False,0,0,0,0
307,3,6,True,8,37,10,46,3,True,8,38,10,48,44,True,8,22,10,28
308,3,46,True,8,34,10,43,3,True,8,35,10,44,0,False,0,0,0,0
309,3,44,True,8,36,10,45,3,True,8,38,10,47,27,True,8,22,10,27
310,3,46,True,8,35,10,44,3,True,8,36,10,45,6,True,8,21,10,26
311,3,19,True,8,35,10,44,3,True,8,37,10,46,27,True,8,21,10,26
312,3,27,True,8,36,10,45,3,True,8,38,10,47,22,True,8,22,10,27
313,3,19,True,8,34,10,43,3,True,8,36,10,45,0,False,0,0,0,0
314,3,45,True,8,35,10,44,3,True,8,36,10,45,19,True,8,21,10,26
315,3,22,True,8,37,10,46,3,True,8,38,10,48,44,True,8,22,10,28
316,3,45,True,8,35,10,44,3,True,8,37,10,46,44,True,8,21,10,26
317,3,27,True,8,35,10,44,3,True,8,36,10,45,46,True,8,21,10,26
318,3,22,True,8,35,10,44,3,True,8,37,10,46,27,True,8,21,10,26
319,3,27,True,8,34,10,43,3,True,8,36,10,45,0,False,0,0,0,0
320,3,46,True,8,35,10,44,3,True,8,37,10,46,44,True,8,21,10,26
321,3,70,True,10,109,12,136,11,True,4,16,5,20,0,False,0,0,0,0
322,3,22,True,8,35,10,44,3,True,8,36,10,45,0,False,0,0,0,0
323,3,11,True,12,43,15,54,70,True,4,42,5,53,0,False,0,0,0,0
324,3,44,True,8,35,10,44,3,True,8,37,10,46,46,True,8,21,10,26
325,3,44,True,8,34,10,43,3,True,8,35,10,44,0,False,0,0,0,0
326,3,27,True,8,35,10,44,3,True,8,37,10,46,45,True,8,21,10,26
327,3,73,True,6,46,7,58,72,True,2,18,3,23,0,False,0,0,0,0
328,3,10,True,6,34,7,42,72,True,2,18,3,23,0,False,0,0,0,0
329,3,45,True,8,35,10,44,3,True,8,36,10,45,27,True,8,21,10,26
330,3,46,True,8,34,10,43,3,True,8,36,10,45,0,False,0,0,0,0
331,3,70,True,10,104,12,130,71,True,4,39,5,49,0,False,0,0,0,0
332,3,44,True,8,35,10,44,3,True,8,36,10,45,45,True,8,21,10,26
333,3,19,True,8,37,10,46,3,True,8,38,10,48,44,True,8,22,10,28
334,3,71,True,10,99,12,124,70,True,4,42,5,53,0,False,0,0,0,0
335,3,73,True,6,45,7,56,10,True,3,17,4,21,0,False,0,0,0,0
336,3,72,True,6,46,7,57,73,True,2,18,3,23,0,False,0,0,0,0
337,3,70,True,2,20,3,25,0,False,0,0,0,0,0,False,0,0,0,0
338,3,71,True,2,20,3,25,0,False,0,0,0,0,0,False,0,0,0,0
339,3,11,True,4,10,5,13,0,False,0,0,0,0,0,False,0,0,0,0
340,3,69,False,4,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
341,3,1,True,8,79,10,99,0,False,0,0,0,0,0,False,0,0,0,0
