#,Name,Shop[0],Shop[1],Shop[2],Shop[3],Shop[4],Shop[5],Shop[6],Shop[7],Shop[8],Shop[9],Unknown0,Unknown1,Unknown2
3276837,Purchase Disciple of the Hand Tools,262728,262729,262762,0,0,0,0,0,0,0,0,0,False
3276838,Purchase Disciple of the Land Tools,262733,262734,262763,0,0,0,0,0,0,0,0,0,False
3276839,Purchase Job-specific Gear,262445,262443,262444,262951,262896,262897,262898,262899,263213,262926,0,0,False
3276840,Purchase Quest Rewards,262446,263134,262449,262450,263045,0,0,0,0,0,0,0,False
3276841,Purchase Gender-specific Gear,1769513,1769688,1769512,1769687,0,0,0,0,0,0,0,0,False
3276842,Deal in Spoils,1769753,1769607,1769610,1769988,1769989,1770475,1770756,0,0,0,0,0,False
3276843,,721154,721343,0,0,0,0,0,0,0,0,0,0,False
3276844,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276845,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276846,Purchase Tools,262911,262912,262913,0,0,0,0,0,0,0,0,0,False
3276847,Purchase Gear,262914,262915,262916,0,0,0,0,0,0,0,0,0,False
3276848,Purchase Seasonal Event Items,262626,262627,262628,262629,262630,262631,262632,262633,262634,0,0,0,False
3276849,Purchase Achievement Rewards,262449,262450,263045,0,0,0,0,0,0,0,0,0,False
3276850,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276851,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276852,Use Resistance Tokens (IL 350 → 360 NQ),1769891,1769892,1769893,1769888,1769885,1769889,1769886,1769890,1769887,0,0,0,False
3276853,Use Resistance Tokens (IL 350 → 360 HQ),1769894,1769895,1769896,1769888,1769885,1769889,1769886,1769890,1769887,0,0,0,False
3276854,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276855,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276856,Use Rakshasa Tokens (IL 380 → 390 HQ),1769947,1769948,1769949,1769944,1769941,1769945,1769942,1769946,1769943,0,0,0,False
3276857,Purchase Disciple of War Gear,3538969,3538970,3538976,3538977,3538978,0,0,0,0,0,0,0,False
3276858,Purchase Disciple of Magic Gear,3538979,3538980,3538981,3538982,3538983,0,0,0,0,0,0,0,False
3276859,Crafters' Scrip Exchange,3539004,3539008,3538996,3539010,3539012,3539016,3539018,3539019,3539055,3539020,0,0,False
3276860,Gatherers' Scrip Exchange,3539021,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0,0,0,False
3276861,Crafters' Scrip Exchange,3539004,3539008,3538997,3539010,3539012,3539016,3539018,3539019,3539055,3539020,0,0,False
3276862,Gatherers' Scrip Exchange,3539021,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0,0,0,False
3276863,Crafters' Scrip Exchange,3539004,3539008,3538998,3539010,3539012,3539016,3539018,3539019,3539055,3539020,0,0,False
3276864,Gatherers' Scrip Exchange,3539021,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0,0,0,False
3276865,Crafters' Scrip Exchange,3539004,3539008,3538999,3539010,3539012,3539016,3539018,3539019,3539055,3539020,0,0,False
3276866,Gatherers' Scrip Exchange,3539021,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0,0,0,False
3276867,Crafters' Scrip Exchange,3539005,3539008,3539000,3539010,3539012,3539016,3539018,3539019,3539055,3539020,0,0,False
3276868,Gatherers' Scrip Exchange,3539022,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0,0,0,False
3276869,Crafters' Scrip Exchange,3539006,3539008,3539001,3539010,3539012,3539016,3539018,3539019,3539055,3539020,0,0,False
3276870,Gatherers' Scrip Exchange,3539023,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0,0,0,False
3276871,Crafters' Scrip Exchange,3539007,3539009,3539003,3539011,3539013,3539017,3539018,3539019,3539055,3539020,0,0,False
3276872,Gatherers' Scrip Exchange,3539024,3539026,3539028,3539030,3539034,3539035,3539036,3539056,3539037,0,0,0,False
3276873,Crafters' Scrip Exchange,3539006,3539008,3539002,3539010,3539012,3539016,3539018,3539019,3539055,3539020,0,0,False
3276874,Gatherers' Scrip Exchange,3539023,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0,0,0,False
3276875,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276876,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276877,Purchase Augmented Facet Equipment (IL 450 → 460),1770025,1770026,1770027,1770022,1770019,1770023,1770020,1770024,1770021,0,0,0,False
3276878,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276879,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276880,Purchase Augmented Neo-Ishgardian Equipment (IL 480 → 490),1770294,1770295,1770296,1770291,1770288,1770292,1770289,1770293,1770290,0,0,0,False
3276881,Crafters' Scrip Exchange,3539005,3539008,3539050,3539010,3539012,3539016,3539018,3539019,3539055,3539020,0,0,False
3276882,Gatherers' Scrip Exchange,3539022,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0,0,0,False
3276883,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276884,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276885,Purchase Augmented Exarchic Equipment (IL 510 → 520),1770351,1770352,1770353,1770348,1770345,1770349,1770346,1770350,1770347,0,0,0,False
3276886,Purchase Disciple of War Gear,263089,263090,263091,263092,263093,263094,0,0,0,0,0,0,False
3276887,Purchase Disciple of Magic Gear,263095,263096,263097,263098,263099,263100,0,0,0,0,0,0,False
3276888,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276889,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276890,Purchase Augmented Classical Equipment (IL 580 → 590),1770545,1770546,1770547,1770542,1770539,1770543,1770540,1770544,1770541,0,0,0,False
3276891,Purchase Garo Gear (DoW II),262682,262683,262684,263138,0,0,0,0,0,0,0,0,False
3276892,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276893,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276894,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276895,Purchase Augmented Rinascita Equipment (IL 610 → 620),1770656,1770657,1770658,1770653,1770650,1770654,1770651,1770655,1770652,0,0,0,False
3276896,Sil'dihn Artifact Exchange,1770621,1770622,1770623,0,0,0,0,0,0,0,0,0,False
3276897,Rokkon Artifact Exchange,1770663,1770664,1770665,0,0,0,0,0,0,0,0,0,False
3276898,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276899,Purchase Augmented Diadochos Equipment (IL 640 → 650),1770720,1770721,1770722,1770717,1770714,1770718,1770715,1770719,1770716,0,0,0,False
3276900,Quetzalli Gear Augmentation (IL 730),1770771,1770772,1770773,0,0,0,0,0,0,0,0,0,False
3276901,Historia Gear Augmentation (IL 760),1770914,1770915,1770916,0,0,0,0,0,0,0,0,0,False
3276902,Bygone Brass Gear Augmentation (IL 790),1770983,1770984,1770985,0,0,0,0,0,0,0,0,0,False
3276903,Light-heavy Hologear Exchange (IL 710),1770774,1770775,1770776,0,0,0,0,0,0,0,0,0,False
3276904,AAC Illustrated: LHW Edition Exchange (IL 730-735),1770777,1770778,1770779,0,0,0,0,0,0,0,0,0,False
3276905,Cruiserweight Hologear Exchange (IL 740),1770917,1770918,1770919,0,0,0,0,0,0,0,0,0,False
3276906,AAC Illustrated: CW Edition Exchange (IL 760-765),1770920,1770921,1770922,0,0,0,0,0,0,0,0,0,False
3276907,Heavyweight Hologear Exchange (IL 770),1770986,1770987,1770988,0,0,0,0,0,0,0,0,0,False
3276908,AAC Illustrated: HW Edition Exchange (IL 790-795),1770989,1770990,1770991,0,0,0,0,0,0,0,0,0,False
3276909,Gordian Manifesto Exchange (IL 210),1769581,1769606,1769582,0,0,0,0,0,0,0,0,0,False
3276910,Midan Manifesto Exchange (IL 240-245),1769646,1769647,1769648,0,0,0,0,0,0,0,0,0,False
3276911,Alexandrian Manifesto Exchange (IL 270-275),1769692,1769693,1769694,0,0,0,0,0,0,0,0,0,False
3276912,Deltascape Part Exchange (IL 320),1769793,1769794,1769795,0,0,0,0,0,0,0,0,0,False
3276913,Deltascape Datalog Exchange (IL 340-345),1769796,1769797,1769798,0,0,0,0,0,0,0,0,0,False
3276914,Sigmascape Part Exchange (IL 350),1769855,1769856,1769857,0,0,0,0,0,0,0,0,0,False
3276915,Sigmascape Datalog Exchange (IL 370-375),1769858,1769859,1769860,0,0,0,0,0,0,0,0,0,False
3276916,Alphascape Part Exchange (IL 380),1769917,1769918,1769919,0,0,0,0,0,0,0,0,0,False
3276917,Alphascape Datalog Exchange (IL 400-405),1769920,1769921,1769922,0,0,0,0,0,0,0,0,0,False
3276918,Eden's Gate Antique Exchange (IL 450),1769977,1769978,1769979,0,0,0,0,0,0,0,0,0,False
3276919,Eden's Gate Apocrypha Exchange (IL 470-475),1769980,1769981,1769982,0,0,0,0,0,0,0,0,0,False
3276920,Eden's Verse Antique Exchange (IL 480),1770058,1770059,1770060,0,0,0,0,0,0,0,0,0,False
3276921,Eden's Verse Apocrypha Exchange (IL 500-505),1770061,1770062,1770063,0,0,0,0,0,0,0,0,0,False
3276922,Eden's Promise Antique Exchange (IL 510),1770326,1770327,1770328,0,0,0,0,0,0,0,0,0,False
3276923,Eden's Promise Apocrypha Exchange (IL 530-535),1770329,1770330,1770331,0,0,0,0,0,0,0,0,0,False
3276924,Unsung Relic of Asphodelos Exchange (IL 580),1770440,1770441,1770442,0,0,0,0,0,0,0,0,0,False
3276925,Asphodelos Mythos Exchange (IL 600-605),1770443,1770444,1770445,0,0,0,0,0,0,0,0,0,False
3276926,Unsung Relic of Abyssos Exchange (IL 610),1770608,1770609,1770610,0,0,0,0,0,0,0,0,0,False
3276927,Abyssos Mythos Exchange (IL 630-635),1770611,1770612,1770613,0,0,0,0,0,0,0,0,0,False
3276928,Unsung Relic of Anabaseios Exchange (IL 640),1770693,1770694,1770695,0,0,0,0,0,0,0,0,0,False
3276929,Anabaseios Mythos Exchange (IL 660-665),1770696,1770697,1770698,0,0,0,0,0,0,0,0,0,False
3276930,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276931,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276932,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276933,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276934,Lost Allagan Gear Augmentation (IL 340),1769799,1769800,1769801,0,0,0,0,0,0,0,0,0,False
3276935,Ryumyaku Gear Augmentation (IL 370),1769861,1769862,1769863,0,0,0,0,0,0,0,0,0,False
3276936,Scaevan Gear Augmentation (IL 400),1769911,1769912,1769913,0,0,0,0,0,0,0,0,0,False
3276937,Deepshadow Gear Augmentation (IL 470),1769984,1769985,1769986,0,0,0,0,0,0,0,0,0,False
3276938,Crystarium Gear Augmentation (IL 500),1770055,1770056,1770057,0,0,0,0,0,0,0,0,0,False
3276939,Cryptlurker Gear Augmentation (IL 530),1770323,1770324,1770325,0,0,0,0,0,0,0,0,0,False
3276940,Radiant's Gear Augmentation (IL 600),1770447,1770448,1770449,0,0,0,0,0,0,0,0,0,False
3276941,Lunar Envoy's Gear Augmentation (IL 630),1770615,1770616,1770617,0,0,0,0,0,0,0,0,0,False
3276942,Credendum Gear Augmentation (IL 660),1770700,1770701,1770702,0,0,0,0,0,0,0,0,0,False
3276943,Purchase Augmented Archeo Kingdom Equipment (IL 710 → 720),1770897,1770898,1770899,1770894,1770891,1770895,1770892,1770896,1770893,0,0,0,False
3276944,Purchase Augmented Ceremonial Equipment (IL 740 → 750),1770961,1770962,1770963,1770958,1770955,1770959,1770956,1770960,1770957,0,0,0,False
3276945,,0,0,0,0,0,0,0,0,0,0,0,0,False
3276946,Cipher Exchange,1770946,1770947,0,0,0,0,0,0,0,0,0,0,False
3276947,Purchase Fieldcraft/Tradecraft Gear (Lv. 1-20),263248,263253,263278,263258,263263,263268,263273,0,0,0,0,0,False
3276948,Purchase Fieldcraft/Tradecraft Gear (Lv. 21-40),263249,263254,263279,263259,263264,263269,263274,0,0,0,0,0,False
3276949,Purchase Fieldcraft/Tradecraft Gear (Lv. 41-60),263250,263255,263280,263260,263265,263270,263275,0,0,0,0,0,False
3276950,Purchase Fieldcraft/Tradecraft Gear (Lv. 61-80),263251,263256,263281,263261,263266,263271,263276,0,0,0,0,0,False
3276951,Purchase Fieldcraft/Tradecraft Gear (Lv. 81-100),263252,263257,263282,263262,263267,263272,263277,0,0,0,0,0,False
3276952,,0,0,0,0,0,0,0,0,0,0,0,0,False
